exon_gencodeID	chr	start	end	strand	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUSE00000732891.1	chrX	53,055,770	53,056,164	-	ENSMUSG00000087365.7	C430049B03Rik	-0.698616173	-5.099277549	0.00000200883422	0.000317447
ENSMUSE00001251219.1	chr6	29,128,429	29,128,685	-	ENSMUSG00000029701.15	Rbm28	-0.272255673	-5.098776989	0.00000201291293	0.000317610
ENSMUSE00000372942.1	chr11	5,130,632	5,130,778	-	ENSMUSG00000034164.17	Emid1	0.260017445	5.095910318	0.00000203642770	0.000320624
ENSMUSE00000435470.5	chr17	66,150,803	66,152,167	+	ENSMUSG00000035842.10	Ddx11	-0.340185131	-5.095634237	0.00000203870646	0.000320809
ENSMUSE00000482013.1	chr12	76,075,742	76,075,908	+	ENSMUSG00000063450.14	Syne2	-0.337441296	-5.095257351	0.00000204182129	0.000321126
ENSMUSE00000672145.2	chr4	94,602,877	94,603,244	-	ENSMUSG00000028577.13	Plaa	0.288128737	5.094671721	0.00000204667053	0.000321714
ENSMUSE00000743678.1	chr4	94,602,877	94,603,181	-	ENSMUSG00000028577.13	Plaa	0.288576966	5.093118982	0.00000205958236	0.000323394
ENSMUSE00001278971.1	chr7	45,451,563	45,451,658	+	ENSMUSG00000003865.16	Gys1	-0.308873304	-5.092787636	0.00000206234796	0.000323654
ENSMUSE00000765243.1	chrX	94,445,260	94,447,727	+	ENSMUSG00000084904.1	Gm14827	-0.631211005	-5.091960045	0.00000206927136	0.000324228
ENSMUSE00001212264.1	chr3	36,567,000	36,567,113	-	ENSMUSG00000027715.9	Ccna2	-0.262405849	-5.088127080	0.00000210163419	0.000326298
ENSMUSE00001328472.1	chr1	52,153,844	52,154,029	+	ENSMUSG00000101628.1	Gm28177	-0.423190634	-5.086679633	0.00000211398359	0.000327332
ENSMUSE00000730421.1	chr6	34,766,103	34,766,638	+	ENSMUSG00000029761.16	Cald1	-0.309062852	-5.086554949	0.00000211505070	0.000327332
ENSMUSE00000684370.3	chr6	29,123,576	29,125,524	-	ENSMUSG00000029701.15	Rbm28	-0.254564682	-5.082405162	0.00000215086807	0.000330763
ENSMUSE00000428497.1	chr6	72,429,967	72,430,712	+	ENSMUSG00000053460.8	Ggcx	-0.256517596	-5.079428232	0.00000217692670	0.000333755
ENSMUSE00001432287.1	chr7	14,555,474	14,562,276	-	ENSMUSG00000100586.2	Vmn1r90	-0.578640379	-5.079242796	0.00000217856008	0.000333755
ENSMUSE00000316596.1	chr11	119,483,837	119,484,015	+	ENSMUSG00000070327.14	Rnf213	-0.572118013	-5.079329392	0.00000217779716	0.000333755
ENSMUSE00000802801.1	chr6	30,738,050	30,738,335	+	ENSMUSG00000051855.15	Mest	-0.323124502	-5.076493757	0.00000220291546	0.000335221
ENSMUSE00000908890.1	chr6	30,738,053	30,738,335	+	ENSMUSG00000051855.15	Mest	-0.323124502	-5.076493757	0.00000220291546	0.000335221
ENSMUSE00000840253.1	chr6	30,738,055	30,738,335	+	ENSMUSG00000051855.15	Mest	-0.323124502	-5.076493757	0.00000220291546	0.000335221
ENSMUSE00000592827.1	chr3	32,952,471	32,952,628	-	ENSMUSG00000027674.16	Pex5l	0.255759842	5.075033806	0.00000221595797	0.000337030
ENSMUSE00000524132.4	chr4	147,512,345	147,513,486	+	ENSMUSG00000078496.9	Zfp982	-0.538268063	-5.071601056	0.00000224692248	0.000340315
ENSMUSE00000483849.6	chr4	147,512,345	147,513,420	+	ENSMUSG00000078496.9	Zfp982	-0.538268063	-5.071601056	0.00000224692248	0.000340315
ENSMUSE00000835936.1	chr6	30,660,982	30,661,014	-	ENSMUSG00000029790.16	Cep41	-0.454519076	-5.070851429	0.00000225374037	0.000340993
ENSMUSE00001222999.1	chrX	73,865,617	73,865,816	-	ENSMUSG00000031391.18	L1cam	-0.253330502	-5.070454249	0.00000225736092	0.000341363
ENSMUSE00000678532.1	chr2	177,947,678	177,948,230	-	ENSMUSG00000078862.10	Gm14326	0.292081298	5.067003118	0.00000228906034	0.000344788
ENSMUSE00000777115.1	chr3	108,384,970	108,385,944	+	ENSMUSG00000068744.12	Psrc1	-0.251043321	-5.062191702	0.00000233398100	0.000349919
ENSMUSE00001433318.1	chr14	52,097,541	52,098,040	-	ENSMUSG00000060373.15	Hnrnpc	-0.278978140	-5.062147831	0.00000233439452	0.000349919
ENSMUSE00001384102.1	chr8	46,471,177	46,472,429	+	ENSMUSG00000018796.13	Acsl1	0.333628239	5.061113281	0.00000234416692	0.000351021
ENSMUSE00000648254.1	chr5	142,173,670	142,173,795	+	ENSMUSG00000039683.16	Sdk1	-0.344201204	-5.059066832	0.00000236361560	0.000353570
ENSMUSE00001275526.1	chr5	29,224,117	29,224,284	+	ENSMUSG00000029130.12	Rnf32	-0.408422399	-5.058677298	0.00000236733540	0.000353944
ENSMUSE00000842900.1	chr5	148,991,082	148,993,524	-	ENSMUSG00000106951.1	5930430L01Rik	-0.577031092	-5.054404559	0.00000240851446	0.000358442
ENSMUSE00001291342.1	chr16	17,648,067	17,648,126	+	ENSMUSG00000041617.10	Ccdc74a	0.358078085	5.053181232	0.00000242043269	0.000359664
ENSMUSE00000954779.1	chr2	118,834,000	118,834,219	+	ENSMUSG00000027331.15	Knstrn	-0.264289132	-5.052474505	0.00000242734419	0.000360322
ENSMUSE00001239719.1	chr11	78,313,348	78,313,440	+	ENSMUSG00000002055.9	Spag5	-0.313974899	-5.050554857	0.00000244621499	0.000362021
ENSMUSE00000531407.1	chr12	76,057,477	76,057,605	+	ENSMUSG00000063450.14	Syne2	-0.330495021	-5.050697790	0.00000244480498	0.000362021
ENSMUSE00000168478.1	chr2	118,817,864	118,817,990	+	ENSMUSG00000027331.15	Knstrn	-0.294443553	-5.049359025	0.00000245804277	0.000362288
ENSMUSE00000942750.1	chr7	14,561,360	14,563,353	-	ENSMUSG00000041596.12	Nlrp5-ps	-0.567189481	-5.049819882	0.00000245347790	0.000362288
ENSMUSE00001431833.1	chr7	14,555,474	14,562,359	-	ENSMUSG00000100586.2	Vmn1r90	-0.574381760	-5.049740179	0.00000245426678	0.000362288
ENSMUSE00000960826.1	chr7	63,697,014	63,697,232	+	ENSMUSG00000033510.14	Otud7a	0.252806966	5.048709713	0.00000246448838	0.000362505
ENSMUSE00001290747.1	chr1	74,622,196	74,622,375	+	ENSMUSG00000033276.18	Stk36	-0.483683946	-5.048182351	0.00000246973556	0.000362910
ENSMUSE00001054738.1	chr12	44,584,835	44,584,987	+	ENSMUSG00000020598.16	Nrcam	-0.598568135	-5.047345875	0.00000247808078	0.000363741
ENSMUSE00000502154.1	chr2	27,093,533	27,093,890	+	ENSMUSG00000036040.14	Adamtsl2	-0.689462215	-5.045073191	0.00000250089379	0.000365641
ENSMUSE00001381849.1	chr7	120,676,408	120,676,694	-	ENSMUSG00000097343.2	9030407P20Rik	0.564411249	5.040721197	0.00000254515253	0.000369880
ENSMUSE00000672874.1	chr11	100,740,376	100,740,621	-	ENSMUSG00000035355.15	Kcnh4	-0.425323885	-5.039142051	0.00000256140042	0.000371129
ENSMUSE00001314804.1	chr11	100,740,382	100,740,621	-	ENSMUSG00000035355.15	Kcnh4	-0.425323885	-5.039142051	0.00000256140042	0.000371129
ENSMUSE00001297282.1	chr3	108,386,293	108,386,407	+	ENSMUSG00000068744.12	Psrc1	-0.299381238	-5.036973727	0.00000258387551	0.000372857
ENSMUSE00000595551.1	chr4	147,868,979	147,870,358	+	ENSMUSG00000070583.1	Fv1	-0.344641711	-5.037064312	0.00000258293274	0.000372857
ENSMUSE00001419028.1	chr13	14,058,924	14,059,211	-	ENSMUSG00000021302.10	Ggps1	0.305084383	5.036755274	0.00000258615047	0.000372857
ENSMUSE00000709569.1	chr14	8,309,485	8,309,777	-	ENSMUSG00000021750.16	Fam107a	0.592370787	5.037321046	0.00000258026258	0.000372857
ENSMUSE00000425489.6	chr14	8,309,485	8,309,779	-	ENSMUSG00000021750.16	Fam107a	0.592370787	5.037321046	0.00000258026258	0.000372857
ENSMUSE00000702437.1	chrX	23,315,130	23,315,201	-	ENSMUSG00000036782.13	Klhl13	-0.373678838	-5.036935070	0.00000258427794	0.000372857
ENSMUSE00000888964.1	chrX	23,315,130	23,315,179	-	ENSMUSG00000036782.13	Klhl13	-0.391310461	-5.037033935	0.00000258324885	0.000372857
ENSMUSE00000124494.3	chr14	55,619,580	55,619,700	+	ENSMUSG00000002324.8	Rec8	-0.388775913	-5.035887103	0.00000259521089	0.000373793
ENSMUSE00001431770.1	chr7	14,555,474	14,562,443	-	ENSMUSG00000100586.2	Vmn1r90	-0.573572384	-5.035363795	0.00000260068721	0.000374211
ENSMUSE00001395179.1	chr9	113,070,983	113,072,255	-	ENSMUSG00000110996.1	Gm36251	0.388958342	5.035158368	0.00000260284005	0.000374335
ENSMUSE00000861451.2	chr5	29,223,786	29,228,457	+	ENSMUSG00000029130.12	Rnf32	-0.278264138	-5.034059128	0.00000261438948	0.000375625
ENSMUSE00001391378.1	chr8	71,388,756	71,389,334	-	ENSMUSG00000034911.8	Ushbp1	-0.517851314	-5.032892562	0.00000262670102	0.000376536
ENSMUSE00001355712.1	chr3	89,864,059	89,871,386	-	ENSMUSG00000027947.11	Il6ra	0.309505177	5.031947451	0.00000263671689	0.000376785
ENSMUSE00000872639.1	chr12	80,642,789	80,642,845	-	ENSMUSG00000021131.14	Erh	0.318092144	5.032200903	0.00000263402726	0.000376785
ENSMUSE00001421807.1	chr13	36,615,307	36,620,439	+	ENSMUSG00000114851.1	Gm46409	-0.284898089	-5.032382672	0.00000263209998	0.000376785
ENSMUSE00001333939.2	chr7	14,555,474	14,562,402	-	ENSMUSG00000100586.2	Vmn1r90	-0.572627635	-5.029540623	0.00000266239210	0.000379335
ENSMUSE00001205465.1	chr2	118,823,420	118,823,525	+	ENSMUSG00000027331.15	Knstrn	-0.305388263	-5.026965326	0.00000269013477	0.000382165
ENSMUSE00001289233.1	chr5	30,669,692	30,669,828	+	ENSMUSG00000029177.9	Cenpa	-0.360530488	-5.020813929	0.00000275754857	0.000389218
ENSMUSE00000778035.1	chrX	74,332,457	74,332,506	+	ENSMUSG00000031398.13	Plxna3	-0.290069450	-5.020627984	0.00000275961184	0.000389218
ENSMUSE00000279540.1	chr4	101,137,711	101,137,819	+	ENSMUSG00000035275.14	Raver2	0.297610001	5.019287249	0.00000277453340	0.000390908
ENSMUSE00001436273.1	chr7	14,555,474	14,562,620	-	ENSMUSG00000100586.2	Vmn1r90	-0.567830242	-5.017626804	0.00000279312236	0.000393146
ENSMUSE00001396139.1	chr9	37,384,509	37,384,731	+	ENSMUSG00000046240.8	Hepacam	0.299558120	5.016607935	0.00000280458890	0.000394198
ENSMUSE00000572971.1	chr10	128,723,185	128,723,249	-	ENSMUSG00000025357.8	Dgka	-0.375680511	-5.014396158	0.00000282963900	0.000395225
ENSMUSE00000770990.1	chr7	100,422,515	100,423,354	+	ENSMUSG00000047248.20	C2cd3	-0.275785679	-5.013092901	0.00000284450154	0.000396539
ENSMUSE00000648122.1	chr11	99,018,796	99,018,941	-	ENSMUSG00000020914.17	Top2a	-0.331687166	-5.012724538	0.00000284871619	0.000396937
ENSMUSE00001413397.1	chr13	61,859,704	61,861,675	+	ENSMUSG00000113626.1	Gm7240	-0.465853073	-5.012244773	0.00000285421461	0.000397322
ENSMUSE00000171732.1	chr2	164,770,367	164,770,394	+	ENSMUSG00000001403.13	Ube2c	-0.284077191	-5.010903323	0.00000286964352	0.000398897
ENSMUSE00001270613.1	chr6	29,135,408	29,135,566	-	ENSMUSG00000029701.15	Rbm28	-0.268276402	-5.007664161	0.00000290723568	0.000402775
ENSMUSE00000203230.1	chr7	45,000,372	45,000,546	+	ENSMUSG00000003184.15	Irf3	-0.251495660	-5.006727053	0.00000291820065	0.000403644
ENSMUSE00001243397.1	chrX	20,641,183	20,641,256	+	ENSMUSG00000031060.16	Rbm10	-0.288531014	-5.006130545	0.00000292520134	0.000404109
ENSMUSE00000488768.2	chr11	100,757,079	100,757,225	-	ENSMUSG00000035355.15	Kcnh4	-0.325123209	-5.005922259	0.00000292764966	0.000404255
ENSMUSE00001434327.1	chr15	96,449,740	96,452,139	-	ENSMUSG00000033228.8	Scaf11	0.925708087	5.005642747	0.00000293093836	0.000404325
ENSMUSE00001228711.1	chr1	172,495,983	172,496,067	+	ENSMUSG00000037995.15	Igsf9	-0.250766545	-5.004688383	0.00000294219448	0.000405493
ENSMUSE00000685528.1	chr14	93,560,476	93,560,577	-	ENSMUSG00000055421.8	Pcdh9	-0.328315516	-5.003922552	0.00000295125747	0.000406112
ENSMUSE00000484656.1	chrX	6,940,810	6,940,920	+	ENSMUSG00000062393.13	Dgkk	-0.523687999	-5.003420728	0.00000295721092	0.000406599
ENSMUSE00000472404.1	chr5	31,055,243	31,055,382	+	ENSMUSG00000013629.16	Cad	-0.366030828	-5.002139007	0.00000297247004	0.000408118
ENSMUSE00000937800.1	chr13	100,779,678	100,779,785	-	ENSMUSG00000041431.16	Ccnb1	-0.254146034	-5.000239596	0.00000299522428	0.000410560
ENSMUSE00000875317.1	chr2	152,854,921	152,855,015	+	ENSMUSG00000027469.16	Tpx2	-0.295047802	-4.999226486	0.00000300743038	0.000411558
ENSMUSE00001323676.1	chr1	46,826,093	46,826,281	-	ENSMUSG00000025986.6	Slc39a10	-0.258362515	-4.998409172	0.00000301731288	0.000412135
ENSMUSE00000801783.1	chr5	106,695,137	106,695,699	-	ENSMUSG00000049606.16	Zfp644	-0.497267189	-4.995613244	0.00000305135987	0.000415809
ENSMUSE00001001313.1	chr7	100,422,515	100,422,695	+	ENSMUSG00000047248.20	C2cd3	-0.276390169	-4.994539110	0.00000306453941	0.000417214
ENSMUSE00000246587.1	chr11	100,746,745	100,746,989	-	ENSMUSG00000035355.15	Kcnh4	-0.331268440	-4.993138531	0.00000308180788	0.000418780
ENSMUSE00001361848.1	chr5	31,070,356	31,070,477	+	ENSMUSG00000013629.16	Cad	-0.283523240	-4.989355078	0.00000312893215	0.000423259
ENSMUSE00000709100.1	chr14	8,296,274	8,298,797	-	ENSMUSG00000021750.16	Fam107a	0.508789010	4.987535594	0.00000315184415	0.000425316
ENSMUSE00000782456.1	chr5	106,695,055	106,695,699	-	ENSMUSG00000049606.16	Zfp644	-0.485765619	-4.981308559	0.00000323150425	0.000433251
ENSMUSE00000506254.2	chr15	102,298,184	102,299,239	+	ENSMUSG00000058290.4	Espl1	-0.303342033	-4.979745631	0.00000325180459	0.000434970
ENSMUSE00001285850.1	chr16	17,648,067	17,648,329	+	ENSMUSG00000041617.10	Ccdc74a	0.334024142	4.978338402	0.00000327018902	0.000436671
ENSMUSE00001232733.1	chr5	29,206,696	29,206,804	+	ENSMUSG00000029130.12	Rnf32	-0.406902189	-4.976648166	0.00000329240481	0.000438384
ENSMUSE00000491236.5	chr7	57,178,382	57,179,737	-	ENSMUSG00000055026.13	Gabrg3	0.380993641	4.976662210	0.00000329221962	0.000438384
ENSMUSE00001258197.1	chr2	120,171,108	120,171,311	-	ENSMUSG00000050211.14	Pla2g4e	0.253566513	4.974991719	0.00000331431933	0.000440214
ENSMUSE00000750290.1	chr2	118,834,000	118,834,249	+	ENSMUSG00000027331.15	Knstrn	-0.255676621	-4.973738000	0.00000333100037	0.000441161
ENSMUSE00000758150.1	chr2	164,769,898	164,770,080	+	ENSMUSG00000001403.13	Ube2c	-0.284441071	-4.972794905	0.00000334360244	0.000442366
ENSMUSE00000551043.6	chr2	164,769,903	164,770,080	+	ENSMUSG00000001403.13	Ube2c	-0.284441071	-4.972794905	0.00000334360244	0.000442366
ENSMUSE00000668808.1	chr11	120,712,440	120,712,539	-	ENSMUSG00000025144.17	Cenpx	0.272725383	4.972406809	0.00000334880185	0.000442781
ENSMUSE00000809210.1	chr5	30,669,738	30,669,828	+	ENSMUSG00000029177.9	Cenpa	-0.364000627	-4.970779047	0.00000337069543	0.000445140
ENSMUSE00000783794.2	chr11	40,701,395	40,702,858	-	ENSMUSG00000020330.16	Hmmr	-0.275320037	-4.970867083	0.00000336950776	0.000445140
ENSMUSE00000120634.3	chr13	114,455,121	114,455,345	-	ENSMUSG00000021765.9	Fst	0.400191470	4.970235992	0.00000337803059	0.000445495
ENSMUSE00000308648.1	chr14	57,382,758	57,382,865	-	ENSMUSG00000021947.11	Cryl1	0.274594213	4.968907841	0.00000339603590	0.000446361
ENSMUSE00001234007.1	chr16	17,646,551	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.386591377	4.966659539	0.00000342672898	0.000448265
ENSMUSE00001259900.1	chr16	17,646,700	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.386286908	4.964644065	0.00000345447349	0.000451083
ENSMUSE00000372123.2	chr16	17,646,470	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.383924643	4.960785772	0.00000350819834	0.000455033
ENSMUSE00001250152.1	chr16	17,646,475	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.383924643	4.960785772	0.00000350819834	0.000455033
ENSMUSE00000237272.3	chr9	67,969,275	67,969,356	+	ENSMUSG00000035284.10	Vps13c	-0.378942211	-4.960411825	0.00000351344850	0.000455308
ENSMUSE00000537184.1	chr5	123,782,842	123,782,961	+	ENSMUSG00000029414.11	Kntc1	-0.559494061	-4.959454224	0.00000352692800	0.000456124
ENSMUSE00000502846.1	chr6	142,679,219	142,679,353	-	ENSMUSG00000030249.15	Abcc9	-0.526556415	-4.958923386	0.00000353442197	0.000456399
ENSMUSE00001407325.1	chr10	25,912,331	25,914,573	-	ENSMUSG00000049420.9	Tmem200a	0.354706609	4.958938248	0.00000353421196	0.000456399
ENSMUSE00000935906.1	chr17	33,906,319	33,906,675	+	ENSMUSG00000092349.1	Smim40	0.678566229	4.958424058	0.00000354148528	0.000457108
ENSMUSE00000759000.1	chr3	108,386,065	108,386,407	+	ENSMUSG00000068744.12	Psrc1	-0.293126537	-4.955653607	0.00000358092588	0.000461175
ENSMUSE00000754894.1	chr2	118,834,075	118,834,219	+	ENSMUSG00000027331.15	Knstrn	-0.283983804	-4.953969734	0.00000360510678	0.000463005
ENSMUSE00001293027.1	chr16	17,646,673	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.384888317	4.954102061	0.00000360320077	0.000463005
ENSMUSE00000701391.1	chr6	34,873,695	34,874,695	-	ENSMUSG00000046806.13	Cyren	-0.309888915	-4.952578653	0.00000362520315	0.000465229
ENSMUSE00000835766.1	chr11	53,873,679	53,873,794	-	ENSMUSG00000018900.7	Slc22a5	0.262683025	4.950277417	0.00000365868827	0.000468080
ENSMUSE00000646684.3	chr7	3,318,860	3,319,012	+	ENSMUSG00000078816.9	Prkcg	0.307753926	4.948155144	0.00000368983658	0.000470616
ENSMUSE00000326121.1	chr19	37,393,685	37,393,780	+	ENSMUSG00000012443.4	Kif11	-0.333008599	-4.947642471	0.00000369739971	0.000471374
ENSMUSE00000766622.1	chr5	35,671,225	35,671,552	-	ENSMUSG00000029096.15	Htra3	0.555621355	4.945270047	0.00000373259585	0.000473922
ENSMUSE00001460992.1	chr19	10,422,395	10,422,517	+	ENSMUSG00000024743.16	Syt7	0.374713282	4.944701303	0.00000374108188	0.000474447
ENSMUSE00001273848.1	chr8	91,252,482	91,252,577	-	ENSMUSG00000033282.14	Rpgrip1l	-0.302650852	-4.944273625	0.00000374747552	0.000475003
ENSMUSE00001227945.1	chr13	73,846,913	73,847,016	-	ENSMUSG00000021567.15	Nkd2	0.302206432	4.943922613	0.00000375273098	0.000475095
ENSMUSE00001419897.1	chr13	73,846,912	73,847,016	-	ENSMUSG00000021567.15	Nkd2	0.302206432	4.943922613	0.00000375273098	0.000475095
ENSMUSE00001322620.1	chr7	59,673,810	59,673,956	-	ENSMUSG00000100826.6	Snhg14	-0.408937308	-4.943700605	0.00000375605867	0.000475310
ENSMUSE00001255171.1	chr2	119,635,478	119,635,587	+	ENSMUSG00000027306.15	Nusap1	-0.278730141	-4.942751019	0.00000377032455	0.000476429
ENSMUSE00001237608.1	chr16	17,646,564	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.385398055	4.942458395	0.00000377473135	0.000476429
ENSMUSE00001223819.1	chr16	17,646,565	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.385398055	4.942458395	0.00000377473135	0.000476429
ENSMUSE00001246913.1	chr16	17,646,613	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.384844681	4.941996815	0.00000378169278	0.000476893
ENSMUSE00001286793.1	chr16	17,646,618	17,646,783	+	ENSMUSG00000041617.10	Ccdc74a	0.384844681	4.941996815	0.00000378169278	0.000476893
ENSMUSE00000745311.1	chr2	154,847,249	154,848,491	+	ENSMUSG00000027593.15	Raly	0.427983793	4.941353481	0.00000379141628	0.000477705
ENSMUSE00000648121.1	chr11	99,016,430	99,016,527	-	ENSMUSG00000020914.17	Top2a	-0.311501683	-4.939825683	0.00000381460555	0.000480003
ENSMUSE00001254779.1	chr16	31,427,876	31,429,776	-	ENSMUSG00000086645.2	Gm15743	0.288758026	4.939187990	0.00000382432547	0.000480395
ENSMUSE00001351323.1	chr3	135,259,242	135,259,681	+	ENSMUSG00000045328.11	Cenpe	-0.333581838	-4.938107159	0.00000384085501	0.000481552
ENSMUSE00000180866.3	chr4	119,205,107	119,205,795	-	ENSMUSG00000028642.7	Tmem269	0.260471918	4.938044135	0.00000384182101	0.000481552
ENSMUSE00000468040.2	chr14	115,552,215	115,552,335	+	ENSMUSG00000022112.14	Gpc5	0.369861992	4.936821109	0.00000386061383	0.000483283
ENSMUSE00000697523.1	chr2	27,453,400	27,453,450	-	ENSMUSG00000026918.16	Brd3	0.468573373	4.936289112	0.00000386881637	0.000484101
ENSMUSE00000933590.1	chr7	80,304,728	80,304,851	+	ENSMUSG00000038943.16	Prc1	-0.263119621	-4.935569739	0.00000387993496	0.000485075
ENSMUSE00000454503.1	chr9	41,996,171	41,996,320	-	ENSMUSG00000049313.8	Sorl1	-0.293905167	-4.934613879	0.00000389475689	0.000486719
ENSMUSE00001318740.1	chr1	52,137,279	52,137,430	+	ENSMUSG00000101628.1	Gm28177	-0.476774566	-4.934003671	0.00000390424788	0.000487486
ENSMUSE00001332121.1	chr1	52,137,279	52,137,852	+	ENSMUSG00000026104.14	Stat1	-0.476774566	-4.934003671	0.00000390424788	0.000487486
ENSMUSE00000277880.1	chr4	102,921,022	102,921,519	+	ENSMUSG00000028524.21	Sgip1	0.254619610	4.929104761	0.00000398126567	0.000494343
ENSMUSE00000825846.1	chr2	5,855,980	5,857,420	+	ENSMUSG00000025817.12	Nudt5	-0.294646273	-4.928567688	0.00000398979878	0.000495191
ENSMUSE00000128783.3	chr15	89,145,096	89,145,175	-	ENSMUSG00000053137.7	Mapk11	-0.250670608	-4.925073249	0.00000404575610	0.000500390
ENSMUSE00001067429.1	chr19	16,664,509	16,664,904	-	ENSMUSG00000046230.11	Vps13a	-0.418726598	-4.924918688	0.00000404824871	0.000500390
ENSMUSE00001326969.1	chr7	90,399,184	90,399,286	+	ENSMUSG00000030616.16	Sytl2	0.420081576	4.924306338	0.00000405813885	0.000501320
ENSMUSE00000968587.1	chr9	22,307,549	22,307,638	-	ENSMUSG00000066829.7	Zfp810	0.336724696	4.922561449	0.00000408645010	0.000503747
ENSMUSE00001398581.1	chr9	22,307,549	22,307,648	-	ENSMUSG00000066829.7	Zfp810	0.336724696	4.922561449	0.00000408645010	0.000503747
ENSMUSE00001419740.1	chr13	73,648,910	73,649,227	+	ENSMUSG00000021611.9	Tert	-0.389027162	-4.921742281	0.00000409980763	0.000504966
ENSMUSE00001426365.1	chr13	114,453,105	114,453,505	-	ENSMUSG00000021765.9	Fst	0.344077154	4.921292438	0.00000410716097	0.000505294
ENSMUSE00000776454.1	chr12	76,020,336	76,020,518	+	ENSMUSG00000063450.14	Syne2	-0.426851796	-4.917692402	0.00000416647378	0.000511660
ENSMUSE00001380401.1	chr5	37,182,081	37,182,254	+	ENSMUSG00000117286.1	Gm1043	-0.403836255	-4.916620959	0.00000418428713	0.000513414
ENSMUSE00000160936.3	chr1	189,651,148	189,651,300	-	ENSMUSG00000026605.14	Cenpf	-0.326546426	-4.914453579	0.00000422054836	0.000516555
ENSMUSE00000484142.2	chr9	67,971,988	67,972,101	+	ENSMUSG00000035284.10	Vps13c	-0.400509152	-4.913242230	0.00000424094802	0.000518040
ENSMUSE00001393825.1	chr9	67,971,954	67,972,101	+	ENSMUSG00000035284.10	Vps13c	-0.400509152	-4.913242230	0.00000424094802	0.000518040
ENSMUSE00001204955.1	chr11	53,874,935	53,875,106	-	ENSMUSG00000018900.7	Slc22a5	0.271679732	4.912328758	0.00000425639483	0.000518040
ENSMUSE00000289163.4	chr14	51,889,147	51,889,217	+	ENSMUSG00000004561.14	Mettl17	-0.310888189	-4.913061682	0.00000424399674	0.000518040
ENSMUSE00000356776.7	chr15	79,483,714	79,485,819	-	ENSMUSG00000044216.7	Kcnj4	0.256745384	4.912456499	0.00000425423143	0.000518040
ENSMUSE00001391844.1	chr4	119,205,055	119,205,795	-	ENSMUSG00000028642.7	Tmem269	0.253563009	4.911803915	0.00000426529472	0.000518614
ENSMUSE00001293163.1	chr3	68,930,822	68,930,985	-	ENSMUSG00000027778.15	Ift80	-0.308411328	-4.911469704	0.00000427097147	0.000518833
