jxn_ID	chr	start	end	strand	gencodeID	inGencode	inGencodeStart	inGencodeEnd	Class	isFusion	logFC	t	P.Value	adj.P.Val
chrX:101411358-101411531(-)	chrX	101,411,358	101,411,531	-	ENSMUSG00000031310.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.171886968	-4.440282098	0.000027770800	0.003292797
chr17:23824978-23826585(-)	chr17	23,824,978	23,826,585	-	ENSMUSG00000055839.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.382717203	4.439113488	0.000027892550	0.003300587
chr3:116499686-116501111(-)	chr3	116,499,686	116,501,111	-	ENSMUSG00000000339.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.129610000	4.439282971	0.000027874861	0.003300587
chr6:125186811-125187076(-)	chr6	125,186,811	125,187,076	-	ENSMUSG00000038252.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.195262329	-4.439436317	0.000027858865	0.003300587
chr17:35162378-35162871(-)	chr17	35,162,378	35,162,871	-	ENSMUSG00000024393.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.174370138	-4.438887276	0.000027916178	0.003301172
chr1:132583146-132584363(-)	chr1	132,583,146	132,584,363	-	ENSMUSG00000026442.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.306647801	-4.437237325	0.000028089098	0.003319399
chr7:101787734-101793401(+)	chr7	101,787,734	101,793,401	+	ENSMUSG00000001829.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.674208857	-4.435745128	0.000028246377	0.003333831
chr7:118110017-118115108(-)	chr7	118,110,017	118,115,108	-	ENSMUSG00000008683.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.576748402	4.435720623	0.000028248967	0.003333831
chrX:6906527-6908672(+)	chrX	6,906,527	6,908,672	+	ENSMUSG00000062393.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.656134471	-4.435137555	0.000028310660	0.003338881
chr4:32817095-32817418(-)	chr4	32,817,095	32,817,418	-	ENSMUSG00000040183.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.231375020	-4.433836944	0.000028448744	0.003349782
chr6:102208471-102209238(-)	chr6	102,208,471	102,209,238	-	ENSMUSG00000030075.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.361017452	4.433797923	0.000028452897	0.003349782
chr7:80310886-80311069(+)	chr7	80,310,886	80,311,069	+	ENSMUSG00000038943.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.238915904	-4.433731453	0.000028459973	0.003349782
chr1:185413233-185413448(+)	chr1	185,413,233	185,413,448	+	ENSMUSG00000026615.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.161129282	-4.432469814	0.000028594594	0.003358914
chr4:44030267-44031399(+)	chr4	44,030,267	44,031,399	+	ENSMUSG00000028478.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.222597094	4.432477087	0.000028593816	0.003358914
chr5:134624499-134625365(-)	chr5	134,624,499	134,625,365	-	ENSMUSG00000040731.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.122239866	4.432619007	0.000028578642	0.003358914
chr4:149632173-149634670(+)	chr4	149,632,173	149,634,670	+	ENSMUSG00000039953.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.105036807	4.432050737	0.000028639447	0.003359715
chr7:45448378-45451562(+)	chr7	45,448,378	45,451,562	+	ENSMUSG00000003865.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.320067378	-4.432194619	0.000028624040	0.003359715
chr18:25340383-25344863(+)	chr18	25,340,383	25,344,863	+	ENSMUSG00000033632.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.773758955	-4.431801679	0.000028666135	0.003360615
chr11:100757224-100757566(-)	chr11	100,757,224	100,757,566	-	ENSMUSG00000035355.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.355739581	-4.430230914	0.000028835011	0.003373327
chr17:24502225-24502316(+)	chr17	24,502,225	24,502,316	+	ENSMUSG00000033597.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.339803447	-4.430267567	0.000028831059	0.003373327
chr8:123381560-123383324(+)	chr8	123,381,560	123,383,324	+	ENSMUSG00000001472.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.643000191	-4.430495115	0.000028806539	0.003373327
chr9:70587194-70588956(+)	chr9	70,587,194	70,588,956	+	ENSMUSG00000032212.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.197228066	-4.430083138	0.000028850948	0.003373327
chr2:26387670-26388585(-)	chr2	26,387,670	26,388,585	-	ENSMUSG00000026927.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.430840001	4.428540078	0.000029017871	0.003390600
chr9:61937217-61937429(-)	chr9	61,937,217	61,937,429	-	ENSMUSG00000032254.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.431958623	-4.428202879	0.000029054472	0.003392633
chr5:31073272-31073490(+)	chr5	31,073,272	31,073,490	+	ENSMUSG00000013629.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.299310156	-4.426233629	0.000029269119	0.003415439
chr15:76648309-76648940(-)	chr15	76,648,309	76,648,940	-	ENSMUSG00000053929.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.136351424	4.425723778	0.000029324942	0.003419695
chr11:117849862-117852662(+)	chr11	117,849,862	117,852,662	+	ENSMUSG00000017716.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.319542799	-4.424744882	0.000029432409	0.003429963
chr9:22504108-22513979(+)	chr9	22,504,108	22,513,979	+	ENSMUSG00000035919.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.280295228	-4.422395610	0.000029691878	0.003457920
chrX:152029046-152029190(+)	chrX	152,029,046	152,029,190	+	ENSMUSG00000041133.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.155840242	-4.422209355	0.000029712544	0.003458047
chr4:123378551-123378656(-)	chr4	123,378,551	123,378,656	-	ENSMUSG00000028649.21	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.177365346	-4.421340671	0.000029809112	0.003467002
chr14:41004202-41013625(-)	chr14	41,004,202	41,013,625	-	ENSMUSG00000021792.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.397841114	4.419257451	0.000030041934	0.003489486
chr16:17523136-17523276(+)	chr16	17,523,136	17,523,276	+	ENSMUSG00000022761.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.169099309	-4.419330026	0.000030033793	0.003489486
chrX:152047967-152058778(+)	chrX	152,047,967	152,058,778	+	ENSMUSG00000041133.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.154713051	-4.418837902	0.000030089035	0.003492661
chr19:41931429-41933048(-)	chr19	41,931,429	41,933,048	-	ENSMUSG00000034321.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.171385459	4.418623709	0.000030113109	0.003493160
chr8:11628529-11632865(-)	chr8	11,628,529	11,632,865	-	ENSMUSG00000031508.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.168015792	4.415809309	0.000030431171	0.003527740
chr18:67426025-67428980(-)	chr18	67,426,025	67,428,980	-	ENSMUSG00000024527.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.148169234	4.415602172	0.000030454708	0.003528153
chr5:110680019-110680141(-)	chr5	110,680,019	110,680,141	-	ENSMUSG00000029505.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.167497524	-4.414646303	0.000030563552	0.003538442
chr6:137393710-137394795(+)	chr6	137,393,710	137,394,795	+	ENSMUSG00000030223.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.177862069	-4.414381293	0.000030593796	0.003539624
chr15:89144470-89145095(-)	chr15	89,144,470	89,145,095	-	ENSMUSG00000053137.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.276353066	-4.413648478	0.000030677575	0.003546994
chr11:97475087-97475323(+)	chr11	97,475,087	97,475,323	+	ENSMUSG00000049807.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.140401649	4.412290081	0.000030833463	0.003560358
chr9:72671302-72677314(+)	chr9	72,671,302	72,677,314	+	ENSMUSG00000032216.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.211639825	-4.412350232	0.000030826544	0.003560358
chr7:101246372-101250444(+)	chr7	101,246,372	101,250,444	+	ENSMUSG00000030691.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.254253865	-4.411656175	0.000030906472	0.003566457
chrX:73861203-73861305(-)	chrX	73,861,203	73,861,305	-	ENSMUSG00000031391.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.217665598	-4.411202090	0.000030958872	0.003570172
chr7:24499301-24499512(+)	chr7	24,499,301	24,499,512	+	ENSMUSG00000054793.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.116561581	4.410849566	0.000030999612	0.003572538
chr2:71246783-71247012(+)	chr2	71,246,783	71,247,012	+	ENSMUSG00000027012.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.131977556	-4.410602060	0.000031028247	0.003573507
chr1:93694222-93695036(+)	chr1	93,694,222	93,695,036	+	ENSMUSG00000026278.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.151619090	4.410269262	0.000031066789	0.003574663
chr4:129601242-129602194(+)	chr4	129,601,242	129,602,194	+	ENSMUSG00000028797.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.186088973	4.410166121	0.000031078744	0.003574663
chr14:12454318-12465858(-)	chr14	12,454,318	12,465,858	-	ENSMUSG00000054423.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.210442529	-4.408367303	0.000031287951	0.003596384
chr7:141332928-141333637(+)	chr7	141,332,928	141,333,637	+	ENSMUSG00000025505.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.433345215	-4.407599165	0.000031377702	0.003604355
chr11:75631196-75633068(+)	chr11	75,631,196	75,633,068	+	ENSMUSG00000006127.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.174502099	4.406916592	0.000031457664	0.003605051
chr15:79536015-79536996(-)	chr15	79,536,015	79,536,996	-	ENSMUSG00000055065.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.230636420	-4.406801897	0.000031471120	0.003605051
chr4:52478511-52481669(+)	chr4	52,478,511	52,481,669	+	ENSMUSG00000028312.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.297911027	-4.406708073	0.000031482131	0.003605051
chr4:136316666-136317083(+)	chr4	136,316,666	136,317,083	+	ENSMUSG00000066037.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	1.003386141	4.407152161	0.000031430046	0.003605051
chr6:49045477-49047293(+)	chr6	49,045,477	49,047,293	+	ENSMUSG00000029816.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.942750626	4.406676972	0.000031485782	0.003605051
chr1:46832762-46835126(-)	chr1	46,832,762	46,835,126	-	ENSMUSG00000025986.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.239126878	-4.406211072	0.000031540522	0.003607156
chr2:71247387-71247820(+)	chr2	71,247,387	71,247,820	+	ENSMUSG00000027012.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.119714965	-4.405999419	0.000031565420	0.003607156
chr5:31073691-31073997(+)	chr5	31,073,691	31,073,997	+	ENSMUSG00000013629.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.273411613	-4.406168307	0.000031545551	0.003607156
chr1:46819432-46820522(-)	chr1	46,819,432	46,820,522	-	ENSMUSG00000025986.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.228968773	-4.405065351	0.000031675528	0.003617399
chr16:73906998-73916097(-)	chr16	73,906,998	73,916,097	-	ENSMUSG00000052516.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.437501096	-4.404363343	0.000031758525	0.003624534
chr1:182124974-182131335(+)	chr1	182,124,974	182,131,335	+	ENSMUSG00000026511.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.426879928	4.403895439	0.000031813961	0.003626584
chr1:46826280-46827342(-)	chr1	46,826,280	46,827,342	-	ENSMUSG00000025986.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.267589322	-4.403865244	0.000031817542	0.003626584
chr4:107009767-107027216(+)	chr4	107,009,767	107,027,216	+	ENSMUSG00000061887.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.212617321	-4.403550709	0.000031854864	0.003628497
chr2:143573546-143687563(+)	chr2	143,573,546	143,687,563	+	ENSMUSG00000027419.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.160346844	4.403319149	0.000031882368	0.003628867
chr2:121269987-121270218(-)	chr2	121,269,987	121,270,218	-	ENSMUSG00000043909.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.222591431	-4.403177587	0.000031899193	0.003628867
chr1:139485786-139487206(+)	chr1	139,485,786	139,487,206	+	ENSMUSG00000033952.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.574611687	-4.402526062	0.000031976740	0.003635348
chr14:118891831-118895850(-)	chr14	118,891,831	118,895,850	-	ENSMUSG00000042156.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.240116830	-4.401926094	0.000032048313	0.003638802
chr6:49246963-49248985(-)	chr6	49,246,963	49,248,985	-	ENSMUSG00000029817.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.278721339	-4.402040715	0.000032034627	0.003638802
chr1:91438411-91439886(-)	chr1	91,438,411	91,439,886	-	ENSMUSG00000055866.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.629197951	4.401306775	0.000032122356	0.003640190
chr10:79911138-79911941(-)	chr10	79,911,138	79,911,941	-	ENSMUSG00000035781.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.102645895	4.401528213	0.000032095863	0.003640190
chr14:118879511-118881009(-)	chr14	118,879,511	118,881,009	-	ENSMUSG00000042156.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.211312087	-4.401356952	0.000032116351	0.003640190
chr11:50234521-50234605(+)	chr11	50,234,521	50,234,605	+	ENSMUSG00000036620.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.145770811	4.400301980	0.000032242837	0.003646826
chr11:70659160-70660659(+)	chr11	70,659,160	70,660,659	+	ENSMUSG00000060600.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.339791585	4.400314013	0.000032241392	0.003646826
chr13:91670463-91675057(+)	chr13	91,670,463	91,675,057	+	ENSMUSG00000003992.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.147016810	4.400514130	0.000032217363	0.003646826
chr15:99316379-99316464(+)	chr15	99,316,379	99,316,464	+	NA	FALSE	FALSE	FALSE	Novel	FALSE	-0.358912708	-4.399417528	0.000032349251	0.003654183
chr15:83154721-83158825(-)	chr15	83,154,721	83,158,825	-	ENSMUSG00000018042.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.153545568	4.399431920	0.000032347516	0.003654183
chr4:117877628-117880867(-)	chr4	117,877,628	117,880,867	-	ENSMUSG00000028541.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.127884579	4.399172211	0.000032378826	0.003655187
chr15:99628797-99631108(-)	chr15	99,628,797	99,631,108	-	ENSMUSG00000023015.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.242193840	-4.398743277	0.000032430601	0.003658694
chr12:109643460-109644803(+)	chr12	109,643,460	109,644,803	+	ENSMUSG00000097451.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.649025185	-4.397570477	0.000032572576	0.003665401
chr4:123374925-123376370(-)	chr4	123,374,925	123,376,370	-	ENSMUSG00000028649.21	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.136502652	-4.397935567	0.000032528315	0.003665401
chr6:89651607-89654053(+)	chr6	89,651,607	89,654,053	+	ENSMUSG00000000811.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.257322767	4.397566658	0.000032573039	0.003665401
chr7:102421529-102425972(+)	chr7	102,421,529	102,425,972	+	ENSMUSG00000030987.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.225914684	4.397602377	0.000032568706	0.003665401
chrX:151895087-151896562(+)	chrX	151,895,087	151,896,562	+	ENSMUSG00000025261.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.254515421	-4.397003768	0.000032641394	0.003670754
chr10:78005513-78009598(-)	chr10	78,005,513	78,009,598	-	ENSMUSG00000020277.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.270124419	-4.396801826	0.000032665951	0.003671179
chr15:58103393-58104430(-)	chr15	58,103,393	58,104,430	-	ENSMUSG00000022360.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.626488111	-4.396397738	0.000032715144	0.003672036
chr9:72677530-72686060(+)	chr9	72,677,530	72,686,060	+	ENSMUSG00000032216.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.198799642	-4.396478769	0.000032705273	0.003672036
chr1:172496326-172496597(+)	chr1	172,496,326	172,496,597	+	ENSMUSG00000037995.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.266027412	-4.395911287	0.000032774458	0.003676358
chr4:130008172-130008322(+)	chr4	130,008,172	130,008,322	+	ENSMUSG00000028782.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.117854268	4.395481901	0.000032826900	0.003679904
chr7:3310966-3312388(+)	chr7	3,310,966	3,312,388	+	ENSMUSG00000078816.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.298940343	4.395126932	0.000032870315	0.003682434
chr1:132584479-132588073(-)	chr1	132,584,479	132,588,073	-	ENSMUSG00000026442.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.258659760	-4.394870538	0.000032901708	0.003683615
chr1:12822098-12836112(+)	chr1	12,822,098	12,836,112	+	ENSMUSG00000016918.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.433715019	-4.394560557	0.000032939701	0.003684579
chr5:130335412-130340618(+)	chr5	130,335,412	130,340,618	+	ENSMUSG00000056310.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.238957733	-4.394122710	0.000032993438	0.003684579
chr6:23022283-23024944(+)	chr6	23,022,283	23,024,944	+	ENSMUSG00000068748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.206957693	-4.394159002	0.000032988981	0.003684579
chr9:50873706-50878037(+)	chr9	50,873,706	50,878,037	+	ENSMUSG00000032058.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.192339455	-4.394120274	0.000032993737	0.003684579
chr6:51461432-51461919(-)	chr6	51,461,432	51,461,919	-	ENSMUSG00000004980.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.358548154	-4.393882432	0.000033022964	0.003685513
chr11:57484139-57487566(-)	chr11	57,484,139	57,487,566	-	ENSMUSG00000020523.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.181914993	-4.393414904	0.000033080487	0.003687572
chr17:87442725-87446792(-)	chr17	87,442,725	87,446,792	-	ENSMUSG00000036438.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.098056326	4.393393221	0.000033083157	0.003687572
chr11:101087789-101088597(+)	chr11	101,087,789	101,088,597	+	ENSMUSG00000017801.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.600349115	4.391419192	0.000033327126	0.003712423
chr4:43498028-43498585(-)	chr4	43,498,028	43,498,585	-	ENSMUSG00000051517.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.839325081	-4.391205542	0.000033353635	0.003713035
chr11:50234160-50234243(+)	chr11	50,234,160	50,234,243	+	ENSMUSG00000036620.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.129790614	4.390623966	0.000033425898	0.003718736
chr2:128641575-128642445(-)	chr2	128,641,575	128,642,445	-	ENSMUSG00000014355.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.189936635	-4.390234435	0.000033474384	0.003721787
chr5:123760366-123760602(+)	chr5	123,760,366	123,760,602	+	ENSMUSG00000029414.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.918866550	-4.390036251	0.000033499078	0.003722190
chr5:31074187-31074269(+)	chr5	31,074,187	31,074,269	+	ENSMUSG00000013629.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.292487590	-4.389163272	0.000033608064	0.003731953
chr5:108433336-108434025(-)	chr5	108,433,336	108,434,025	-	ENSMUSG00000050856.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.826682136	4.388858218	0.000033646229	0.003733844
chr9:13833170-13835884(+)	chr9	13,833,170	13,835,884	+	ENSMUSG00000037808.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.256576766	4.388054208	0.000033747018	0.003742678
chr10:86344674-86345704(+)	chr10	86,344,674	86,345,704	+	ENSMUSG00000020044.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.242742899	4.387655312	0.000033797131	0.003743536
chr2:130394227-130394353(-)	chr2	130,394,227	130,394,353	-	NA	FALSE	FALSE	FALSE	Novel	FALSE	0.675980880	4.387717741	0.000033789283	0.003743536
chr11:83368027-83369652(+)	chr11	83,368,027	83,369,652	+	ENSMUSG00000035152.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.109380708	-4.386963089	0.000033884266	0.003750835
chr8:123823893-123827323(+)	chr8	123,823,893	123,827,323	+	ENSMUSG00000019478.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.161569040	4.386536355	0.000033938090	0.003754441
chr2:44571282-44575442(-)	chr2	44,571,282	44,575,442	-	ENSMUSG00000036890.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.153282289	4.386244690	0.000033974925	0.003756164
chrX:48178135-48178508(-)	chrX	48,178,135	48,178,508	-	ENSMUSG00000036985.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.153637956	-4.385969028	0.000034009775	0.003757665
chr2:119635586-119638447(+)	chr2	119,635,586	119,638,447	+	ENSMUSG00000027306.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.292784176	-4.385758942	0.000034036358	0.003758252
chr7:109024656-109025607(+)	chr7	109,024,656	109,025,607	+	ENSMUSG00000031028.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.153181570	4.385519432	0.000034066688	0.003759252
chr5:134242990-134243506(-)	chr5	134,242,990	134,243,506	-	ENSMUSG00000060261.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.211162297	-4.385111470	0.000034118411	0.003762609
chr18:59062561-59072192(+)	chr18	59,062,561	59,072,192	+	ENSMUSG00000050875.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.434345325	4.384772594	0.000034161432	0.003762656
chr19:37390401-37390648(+)	chr19	37,390,401	37,390,648	+	ENSMUSG00000012443.4	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.377996595	-4.384839294	0.000034152960	0.003762656
chr11:80022268-80024909(+)	chr11	80,022,268	80,024,909	+	ENSMUSG00000017548.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.193188187	-4.384376943	0.000034211727	0.003765848
chr15:103242112-103242205(+)	chr15	103,242,112	103,242,205	+	ENSMUSG00000046434.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.103577923	-4.383975909	0.000034262780	0.003766774
chr7:113279581-113280649(+)	chr7	113,279,581	113,280,649	+	ENSMUSG00000055116.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.237255317	4.384084358	0.000034248967	0.003766774
chr11:4787548-4789664(-)	chr11	4,787,548	4,789,664	-	ENSMUSG00000009073.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.116538775	4.383771447	0.000034288837	0.003767294
chr1:178333108-178333546(-)	chr1	178,333,108	178,333,546	-	ENSMUSG00000039630.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.130948845	-4.383254389	0.000034354817	0.003769854
chr11:121337069-121338556(-)	chr11	121,337,069	121,338,556	-	ENSMUSG00000025173.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.147957671	4.383374254	0.000034339511	0.003769854
chr7:28318863-28318954(-)	chr7	28,318,863	28,318,954	-	ENSMUSG00000003435.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.121209522	-4.382209831	0.000034488485	0.003782173
chr14:76419008-76438935(+)	chr14	76,419,008	76,438,935	+	ENSMUSG00000022010.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.516665751	-4.381765873	0.000034545448	0.003783722
chr5:24476435-24476632(+)	chr5	24,476,435	24,476,632	+	ENSMUSG00000023353.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.107629402	4.381875696	0.000034531349	0.003783722
chr6:33862238-33910487(+)	chr6	33,862,238	33,910,487	+	ENSMUSG00000029763.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.207503442	-4.381589125	0.000034568152	0.003783863
chr5:135789299-135790076(+)	chr5	135,789,299	135,790,076	+	ENSMUSG00000019179.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.882905233	4.380942385	0.000034651350	0.003785933
chr5:122602749-122606967(-)	chr5	122,602,749	122,606,967	-	ENSMUSG00000029469.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.221456738	-4.381075511	0.000034634208	0.003785933
chr8:71631045-71634516(-)	chr8	71,631,045	71,634,516	-	ENSMUSG00000034799.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.191777904	-4.380943857	0.000034651160	0.003785933
chr2:104055025-104059881(+)	chr2	104,055,025	104,059,881	+	ENSMUSG00000027180.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.170051218	-4.379784154	0.000034800831	0.003799915
chr11:23490569-23490668(-)	chr11	23,490,569	23,490,668	-	ENSMUSG00000020288.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.183927569	-4.379223975	0.000034873351	0.003803133
chrX:100677418-100679845(+)	chrX	100,677,418	100,679,845	+	ENSMUSG00000034311.3	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.539557173	-4.379228087	0.000034872818	0.003803133
chr13:46502210-46525414(+)	chr13	46,502,210	46,525,414	+	ENSMUSG00000021373.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.419218784	-4.378552548	0.000034960466	0.003807932
chr18:67852048-67852903(+)	chr18	67,852,048	67,852,903	+	ENSMUSG00000024542.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.485855601	-4.378692122	0.000034942339	0.003807932
