transcript_id	transcript_name	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUST00000100757.5	Adam1a-201	ENSMUSG00000072647.6	Adam1a	-0.207391870	-4.549813883	0.000019463612	0.0015289833
ENSMUST00000134690.1	Gm7628-201	ENSMUSG00000025644.10	Gm7628	0.248143938	4.548091046	0.000019589778	0.0015350906
ENSMUST00000087916.10	Hdac8-201	ENSMUSG00000067567.12	Hdac8	-0.149529063	-4.546464523	0.000019709619	0.0015424222
ENSMUST00000148592.1	Wdr83os-203	ENSMUSG00000059355.13	Wdr83os	0.129134501	4.545435566	0.000019785799	0.0015463221
ENSMUST00000074546.6	Sdk1-201	ENSMUSG00000039683.16	Sdk1	-0.328624928	-4.540444306	0.000020159406	0.0015734255
ENSMUST00000025563.7	Fth1-201	ENSMUSG00000024661.7	Fth1	0.089409428	4.537051039	0.000020417299	0.0015914376
ENSMUST00000225120.1	Dleu7-202	ENSMUSG00000048281.9	Dleu7	-0.332427588	-4.535587510	0.000020529515	0.0015980621
ENSMUST00000099223.10	Snx16-202	ENSMUSG00000027534.16	Snx16	-0.264681315	-4.535061445	0.000020569997	0.0015990925
ENSMUST00000126319.7	Tbl3-202	ENSMUSG00000040688.16	Tbl3	0.258807060	4.534349941	0.000020624872	0.0016009864
ENSMUST00000055725.11	Spink10-201	ENSMUSG00000044176.12	Spink10	-0.221838839	-4.534038797	0.000020648914	0.0016009864
ENSMUST00000192226.5	Ip6k2-203	ENSMUSG00000032599.12	Ip6k2	-0.527988729	-4.533467858	0.000020693100	0.0016022957
ENSMUST00000081423.12	Nol4-202	ENSMUSG00000041923.15	Nol4	-0.194676213	-4.532980193	0.000020730915	0.0016031088
ENSMUST00000057580.7	Mtor-201	ENSMUSG00000028991.15	Mtor	0.516962452	4.530624462	0.000020914529	0.0016151796
ENSMUST00000011492.14	Acad9-201	ENSMUSG00000027710.14	Acad9	-0.135024641	-4.529636742	0.000020991984	0.0016190309
ENSMUST00000027601.10	Mcm6-201	ENSMUSG00000026355.11	Mcm6	-0.130464900	-4.528391212	0.000021090053	0.0016223309
ENSMUST00000096321.2	Armcx5-201	ENSMUSG00000072969.2	Armcx5	0.264222752	4.528726940	0.000021063575	0.0016223309
ENSMUST00000161978.1	Fez1-205	ENSMUSG00000032118.16	Fez1	0.457802521	4.527789373	0.000021137599	0.0016238601
ENSMUST00000005647.3	Ndufs3-201	ENSMUSG00000005510.9	Ndufs3	0.102592503	4.526817556	0.000021214593	0.0016276446
ENSMUST00000059472.9	Mat2a-201	ENSMUSG00000053907.10	Mat2a	-0.187732976	-4.525426140	0.000021325305	0.0016340028
ENSMUST00000022980.4	Ndufb9-201	ENSMUSG00000022354.4	Ndufb9	0.086968448	4.522453054	0.000021563748	0.0016501187
ENSMUST00000204673.1	Dcun1d2-207	ENSMUSG00000038506.13	Dcun1d2	0.542789528	4.521114724	0.000021671925	0.0016562374
ENSMUST00000023867.7	Rfc2-201	ENSMUSG00000023104.9	Rfc2	-0.166850809	-4.519483032	0.000021804527	0.0016642043
ENSMUST00000187602.1	Bag2-203	ENSMUSG00000042215.8	Bag2	0.409477070	4.517037921	0.000022004707	0.0016773016
ENSMUST00000181501.2	9330104G04Rik-201	ENSMUSG00000097842.2	9330104G04Rik	-0.211950566	-4.516609366	0.000022039975	0.0016778110
ENSMUST00000066163.2	A930004D18Rik-201	ENSMUSG00000054057.2	A930004D18Rik	-0.197299339	-4.514796436	0.000022189781	0.0016870270
ENSMUST00000122110.7	Usp5-202	ENSMUSG00000038429.10	Usp5	-0.160997439	-4.511837942	0.000022436371	0.0017035678
ENSMUST00000105987.8	Ptpru-203	ENSMUSG00000028909.17	Ptpru	-0.116172284	-4.511402252	0.000022472909	0.0017041375
ENSMUST00000142424.1	Mrpl3-204	ENSMUSG00000032563.16	Mrpl3	0.113208480	4.509126780	0.000022664678	0.0017164618
ENSMUST00000208255.1	Pcf11-205	ENSMUSG00000041328.16	Pcf11	0.164123152	4.507126043	0.000022834603	0.0017214384
ENSMUST00000170857.7	Banp-204	ENSMUSG00000025316.16	Banp	-0.295753475	-4.507602492	0.000022794026	0.0017214384
ENSMUST00000054052.14	Zfpm1-201	ENSMUSG00000049577.15	Zfpm1	0.160294308	4.506972345	0.000022847708	0.0017214384
ENSMUST00000160337.1	Zwint-204	ENSMUSG00000019923.14	Zwint	-0.209914967	-4.507266237	0.000022822656	0.0017214384
ENSMUST00000108226.7	Pex5l-206	ENSMUSG00000027674.16	Pex5l	0.315135016	4.505512072	0.000022972579	0.0017286277
ENSMUST00000025649.9	Ddb1-201	ENSMUSG00000024740.10	Ddb1	-0.092274542	-4.504385721	0.000023069349	0.0017336867
ENSMUST00000047615.14	Smarcal1-201	ENSMUSG00000039354.16	Smarcal1	-0.120455719	-4.503722345	0.000023126527	0.0017357612
ENSMUST00000173766.7	Nlrp5-ps-203	ENSMUSG00000041596.12	Nlrp5-ps	-0.348704093	-4.502887136	0.000023198711	0.0017389552
ENSMUST00000056904.2	Ercc6l-201	ENSMUSG00000051220.2	Ercc6l	-0.147551148	-4.498875030	0.000023548520	0.0017629251
ENSMUST00000006178.4	Kptn-201	ENSMUSG00000006021.5	Kptn	-0.186082307	-4.497881026	0.000023635973	0.0017649697
ENSMUST00000023007.6	Adcy8-201	ENSMUSG00000022376.8	Adcy8	0.197587162	4.497925891	0.000023632019	0.0017649697
ENSMUST00000079724.8	Hax1-201	ENSMUSG00000027944.13	Hax1	-0.217804950	-4.497495028	0.000023670018	0.0017652661
ENSMUST00000005041.14	U2af2-201	ENSMUSG00000030435.16	U2af2	-0.091854265	-4.497006742	0.000023713153	0.0017662387
ENSMUST00000000505.15	Mcm7-201	ENSMUSG00000029730.16	Mcm7	-0.133044186	-4.494742846	0.000023914144	0.0017766998
ENSMUST00000078800.12	Nfya-202	ENSMUSG00000023994.13	Nfya	-0.313049202	-4.495064989	0.000023885443	0.0017766998
ENSMUST00000091848.6	Akr1e1-201	ENSMUSG00000045410.18	Akr1e1	-0.217796094	-4.492594871	0.000024106369	0.0017887170
ENSMUST00000129681.2	Tcte2-204	ENSMUSG00000038347.15	Tcte2	-0.379628563	-4.491499161	0.000024205002	0.0017937679
ENSMUST00000116363.1	Adprm-201	ENSMUSG00000020910.16	Adprm	-0.152732263	-4.490068289	0.000024334395	0.0018010828
ENSMUST00000026595.12	Tmem192-201	ENSMUSG00000025521.15	Tmem192	0.129706919	4.488509587	0.000024476110	0.0018092901
ENSMUST00000231415.1	Dlg4-215	ENSMUSG00000020886.17	Dlg4	0.336550763	4.487624840	0.000024556906	0.0018124404
ENSMUST00000089684.9	Rubcn-202	ENSMUSG00000035629.19	Rubcn	-0.191015858	-4.487030052	0.000024611367	0.0018124404
ENSMUST00000096753.4	Hnrnpul2-201	ENSMUSG00000071659.4	Hnrnpul2	-0.091468872	-4.487121024	0.000024603030	0.0018124404
ENSMUST00000173005.1	Ube4b-211	ENSMUSG00000028960.20	Ube4b	0.911177138	4.486345990	0.000024674148	0.0018147867
ENSMUST00000231252.1	Fst-205	ENSMUSG00000021765.9	Fst	0.425877108	4.484862013	0.000024810877	0.0018225592
ENSMUST00000181955.1	Mir100hg-207	ENSMUSG00000074415.14	Mir100hg	-0.273769459	-4.483869851	0.000024902701	0.0018256974
ENSMUST00000022786.5	4931414P19Rik-201	ENSMUSG00000022179.5	4931414P19Rik	-0.192314842	-4.483728499	0.000024915810	0.0018256974
ENSMUST00000134661.7	Knstrn-206	ENSMUSG00000027331.15	Knstrn	-0.169017873	-4.483268866	0.000024958482	0.0018265439
ENSMUST00000087908.9	Stx16-202	ENSMUSG00000027522.15	Stx16	-0.171154079	-4.482643375	0.000025016666	0.0018285220
ENSMUST00000033673.6	Nono-201	ENSMUSG00000031311.17	Nono	-0.085301871	-4.482097340	0.000025067566	0.0018299635
ENSMUST00000196058.4	Sox2ot-202	ENSMUSG00000105265.4	Sox2ot	-0.259321950	-4.477401483	0.000025509470	0.0018553003
ENSMUST00000021854.13	Eci2-201	ENSMUSG00000021417.15	Eci2	-0.235671190	-4.477619061	0.000025488829	0.0018553003
ENSMUST00000050542.5	Epc1-202	ENSMUSG00000024240.13	Epc1	0.423328363	4.477637554	0.000025487076	0.0018553003
ENSMUST00000194245.1	Gm38300-201	ENSMUSG00000104279.1	Gm38300	0.186239961	4.474621225	0.000025774656	0.0018699529
ENSMUST00000107013.2	Gosr2-202	ENSMUSG00000020946.13	Gosr2	0.387946012	4.474893882	0.000025748531	0.0018699529
ENSMUST00000162177.7	Osgep-207	ENSMUSG00000006289.14	Osgep	-0.236640535	-4.473930381	0.000025840963	0.0018724489
ENSMUST00000132116.7	Scmh1-206	ENSMUSG00000000085.16	Scmh1	-0.176782943	-4.472554456	0.000025973517	0.0018797332
ENSMUST00000041190.16	Mcrs1-201	ENSMUSG00000037570.16	Mcrs1	0.083193557	4.470854224	0.000026138225	0.0018893237
ENSMUST00000098799.4	Ehd2-201	ENSMUSG00000074364.6	Ehd2	-0.172519434	-4.467025958	0.000026512797	0.0019122025
ENSMUST00000121924.1	AA414768-201	ENSMUSG00000083307.1	AA414768	-0.175242641	-4.466953819	0.000026519905	0.0019122025
ENSMUST00000033824.7	Lamp1-201	ENSMUSG00000031447.7	Lamp1	0.085938774	4.465451683	0.000026668335	0.0019205455
ENSMUST00000035871.14	Tmem127-201	ENSMUSG00000034850.15	Tmem127	0.079726071	4.462625413	0.000026949792	0.0019384365
ENSMUST00000027384.5	Atic-201	ENSMUSG00000026192.13	Atic	-0.131840110	-4.462062584	0.000027006185	0.0019401151
ENSMUST00000027777.11	Parp1-201	ENSMUSG00000026496.11	Parp1	-0.133523221	-4.461486379	0.000027064036	0.0019418942
ENSMUST00000111468.9	Mtch2-203	ENSMUSG00000027282.17	Mtch2	-0.193882328	-4.460495757	0.000027163776	0.0019419287
ENSMUST00000116456.9	Cyth3-202	ENSMUSG00000018001.18	Cyth3	0.114653007	4.460853146	0.000027127751	0.0019419287
ENSMUST00000148728.7	Tia1-218	ENSMUSG00000071337.11	Tia1	-0.482823625	-4.460816806	0.000027131412	0.0019419287
ENSMUST00000094870.2	Zfp787-201	ENSMUSG00000046792.8	Zfp787	0.147893170	4.459820965	0.000027231920	0.0019444320
ENSMUST00000097948.8	Sgip1-204	ENSMUSG00000028524.21	Sgip1	-0.805007625	-4.459139562	0.000027300901	0.0019469888
ENSMUST00000141504.7	Recql-208	ENSMUSG00000030243.16	Recql	-0.232953294	-4.458258066	0.000027390388	0.0019510001
ENSMUST00000234342.1	Rnps1-207	ENSMUSG00000034681.17	Rnps1	0.170311436	4.457409431	0.000027476808	0.0019547834
ENSMUST00000210536.1	Tm2d2-202	ENSMUSG00000031556.6	Tm2d2	0.453601080	4.455673233	0.000027654436	0.0019642255
ENSMUST00000214357.1	Igsf9b-204	ENSMUSG00000034275.18	Igsf9b	-0.185372846	-4.455458711	0.000027676461	0.0019642255
ENSMUST00000061274.8	Gpr156-201	ENSMUSG00000046961.8	Gpr156	0.246376049	4.454579277	0.000027766928	0.0019682661
ENSMUST00000197331.1	Anapc5-206	ENSMUSG00000029472.13	Anapc5	0.348082932	4.454078215	0.000027818601	0.0019695502
ENSMUST00000117396.2	Ncapg-201	ENSMUSG00000015880.13	Ncapg	-0.195171284	-4.448462088	0.000028404180	0.0020037579
ENSMUST00000095795.4	Raet1d-201	ENSMUSG00000078452.10	Raet1d	-0.249630964	-4.448621021	0.000028387446	0.0020037579
ENSMUST00000021311.9	Kif18b-201	ENSMUSG00000051378.10	Kif18b	-0.179151714	-4.448909991	0.000028357044	0.0020037579
ENSMUST00000086876.6	Pot1b-201	ENSMUSG00000024174.9	Pot1b	-0.171393242	-4.446817774	0.000028577877	0.0020135911
ENSMUST00000101146.3	Spata7-203	ENSMUSG00000021007.14	Spata7	0.619739264	4.445885069	0.000028676860	0.0020158505
ENSMUST00000095188.6	Camkmt-201	ENSMUSG00000071037.6	Camkmt	-0.216279892	-4.445868367	0.000028678636	0.0020158505
ENSMUST00000075117.9	Zxdc-202	ENSMUSG00000034430.16	Zxdc	0.116889466	4.442918728	0.000028993876	0.0020331392
ENSMUST00000096232.5	Cebpd-201	ENSMUSG00000071637.5	Cebpd	0.198748885	4.443236412	0.000028959763	0.0020331392
ENSMUST00000160433.2	Kcnc1-203	ENSMUSG00000058975.7	Kcnc1	-0.202215420	-4.440750615	0.000029227728	0.0020470919
ENSMUST00000023455.13	Ppil2-201	ENSMUSG00000022771.17	Ppil2	-0.136069403	-4.440403686	0.000029265317	0.0020472816
ENSMUST00000002889.4	Flii-201	ENSMUSG00000002812.4	Flii	-0.121906751	-4.437126744	0.000029622684	0.0020698145
ENSMUST00000002825.5	Baz1b-201	ENSMUSG00000002748.7	Baz1b	-0.159943959	-4.435731673	0.000029776103	0.0020780604
ENSMUST00000094790.4	Gipr-201	ENSMUSG00000030406.7	Gipr	-0.274191575	-4.434170175	0.000029948737	0.0020876262
ENSMUST00000029087.3	Ogfr-201	ENSMUSG00000049401.10	Ogfr	0.094634524	4.432520737	0.000030132147	0.0020979194
ENSMUST00000067976.8	Ppp2r5a-201	ENSMUSG00000026626.11	Ppp2r5a	0.102766343	4.431317352	0.000030266643	0.0021037419
ENSMUST00000102826.3	Ifit2-201	ENSMUSG00000045932.12	Ifit2	-0.191141611	-4.431131563	0.000030287460	0.0021037419
ENSMUST00000060710.8	Cdc25c-201	ENSMUSG00000044201.10	Cdc25c	-0.212409346	-4.428995905	0.000030527744	0.0021179254
ENSMUST00000159768.1	Reln-203	ENSMUSG00000042453.14	Reln	-0.193202326	-4.428034264	0.000030636541	0.0021196951
ENSMUST00000101445.10	Zfp956-201	ENSMUSG00000045466.18	Zfp956	0.146758240	4.427813261	0.000030661598	0.0021196951
ENSMUST00000034232.2	Ccl17-201	ENSMUSG00000031780.2	Ccl17	0.457097925	4.428048844	0.000030634889	0.0021196951
ENSMUST00000066652.6	Kidins220-201	ENSMUSG00000036333.11	Kidins220	-0.114493983	-4.427399069	0.000030708611	0.0021204477
ENSMUST00000004202.16	Dnmt1-201	ENSMUSG00000004099.16	Dnmt1	-0.130985389	-4.426297432	0.000030833993	0.0021232005
ENSMUST00000036126.6	Parp2-201	ENSMUSG00000036023.6	Parp2	-0.110133602	-4.426095747	0.000030857002	0.0021232005
ENSMUST00000023146.4	Nubp1-201	ENSMUSG00000022503.10	Nubp1	-0.119467375	-4.426313874	0.000030832118	0.0021232005
ENSMUST00000138810.2	Rps6kb1-204	ENSMUSG00000020516.15	Rps6kb1	0.376921853	4.425305690	0.000030947292	0.0021269197
ENSMUST00000137245.7	Edc3-202	ENSMUSG00000038957.13	Edc3	0.165956911	4.424654932	0.000031021855	0.0021295505
ENSMUST00000194649.1	Rpl22l1-206	ENSMUSG00000039221.10	Rpl22l1	-0.174482219	-4.424276563	0.000031065287	0.0021300408
ENSMUST00000140118.7	Ntm-206	ENSMUSG00000059974.10	Ntm	0.439361195	4.423634684	0.000031139103	0.0021326107
ENSMUST00000150959.7	Trnau1ap-212	ENSMUSG00000028898.15	Trnau1ap	0.554892595	4.422438135	0.000031277159	0.0021368152
ENSMUST00000205647.1	9330104G04Rik-202	ENSMUSG00000097842.2	9330104G04Rik	-0.210156516	-4.422156719	0.000031309715	0.0021368152
ENSMUST00000219306.1	Nkain2-206	ENSMUSG00000069670.8	Nkain2	0.320697231	4.422570560	0.000031261851	0.0021368152
ENSMUST00000213080.1	Psmd7-202	ENSMUSG00000039067.5	Psmd7	0.281385818	4.420586564	0.000031491960	0.0021467568
ENSMUST00000206020.1	Gm1673-205	ENSMUSG00000070858.12	Gm1673	0.348497120	4.420165129	0.000031541050	0.0021476089
ENSMUST00000028803.13	Knstrn-201	ENSMUSG00000027331.15	Knstrn	-0.372369510	-4.419172939	0.000031656916	0.0021530004
ENSMUST00000143094.1	Sgk1-211	ENSMUSG00000019970.15	Sgk1	0.402952878	4.417135247	0.000031896167	0.0021667613
ENSMUST00000095550.3	Syndig1l-201	ENSMUSG00000071234.3	Syndig1l	0.132586151	4.414264567	0.000032236194	0.0021859757
ENSMUST00000033664.13	Il2rg-201	ENSMUSG00000031304.18	Il2rg	-0.265128958	-4.414119209	0.000032253505	0.0021859757
ENSMUST00000112279.1	Alkbh2-202	ENSMUSG00000044339.12	Alkbh2	-0.197590098	-4.410411807	0.000032698068	0.0022133283
ENSMUST00000035177.14	Mrpl3-201	ENSMUSG00000032563.16	Mrpl3	-0.153344073	-4.410126653	0.000032732506	0.0022133283
ENSMUST00000024851.9	Ndc80-201	ENSMUSG00000024056.10	Ndc80	-0.188501847	-4.409496822	0.000032808695	0.0022159272
ENSMUST00000196299.1	Gm9403-201	ENSMUSG00000106499.1	Gm9403	-0.193270481	-4.408920531	0.000032878558	0.0022180933
ENSMUST00000037349.7	Aifm1-201	ENSMUSG00000036932.14	Aifm1	-0.194418720	-4.408324460	0.000032950970	0.0022204263
ENSMUST00000178839.7	Ubtf-213	ENSMUSG00000020923.17	Ubtf	1.340561260	4.405958150	0.000033239963	0.0022373316
ENSMUST00000092629.3	Soga3-201	ENSMUSG00000038916.7	Soga3	-0.205940636	-4.402100522	0.000033716355	0.0022667973
ENSMUST00000038791.14	Gde1-201	ENSMUSG00000033917.15	Gde1	0.093082538	4.401259364	0.000033821107	0.0022712382
ENSMUST00000031221.11	Cdc7-201	ENSMUSG00000029283.17	Cdc7	-0.430584040	-4.399346495	0.000034060496	0.0022821419
ENSMUST00000106188.3	Pcyt2-203	ENSMUSG00000025137.15	Pcyt2	-0.320356372	-4.399340577	0.000034061239	0.0022821419
ENSMUST00000006856.2	Pola1-201	ENSMUSG00000006678.6	Pola1	-0.188579006	-4.394576431	0.000034664620	0.0023199208
ENSMUST00000111608.7	Ankrd45-202	ENSMUSG00000044835.15	Ankrd45	-0.170852619	-4.393219079	0.000034838414	0.0023288964
ENSMUST00000040624.6	Bicral-201	ENSMUSG00000036568.7	Bicral	-0.154206699	-4.392600554	0.000034917889	0.0023315537
ENSMUST00000227086.1	Gpr137c-207	ENSMUSG00000049092.11	Gpr137c	0.155343403	4.391084946	0.000035113374	0.0023419423
ENSMUST00000152313.1	2810002D19Rik-201	ENSMUSG00000045464.5	2810002D19Rik	-0.212322144	-4.389877350	0.000035269888	0.0023497112
ENSMUST00000085248.11	Morf4l1-201	ENSMUSG00000062270.14	Morf4l1	0.147509566	4.389434025	0.000035327516	0.0023508820
ENSMUST00000029676.11	Adam15-201	ENSMUSG00000028041.17	Adam15	0.154528396	4.388359681	0.000035467548	0.0023548607
ENSMUST00000100866.2	Ccdc92b-201	ENSMUSG00000069814.6	Ccdc92b	0.098748578	4.388378395	0.000035465105	0.0023548607
ENSMUST00000021941.7	Mxd3-201	ENSMUSG00000021485.14	Mxd3	-0.161924852	-4.388039149	0.000035509431	0.0023549775
ENSMUST00000016670.8	Dyrk3-201	ENSMUSG00000016526.8	Dyrk3	0.116991669	4.385037439	0.000035903984	0.0023784566
ENSMUST00000048670.9	Slc35f2-201	ENSMUSG00000042195.9	Slc35f2	0.119583102	4.384446519	0.000035982155	0.0023809477
ENSMUST00000174499.7	Brsk2-216	ENSMUSG00000053046.16	Brsk2	0.162092374	4.383554479	0.000036100471	0.0023860866
ENSMUST00000022945.8	Shcbp1-201	ENSMUSG00000022322.8	Shcbp1	-0.188850737	-4.383103656	0.000036160409	0.0023873598
ENSMUST00000198616.1	Gm43667-201	ENSMUSG00000105135.1	Gm43667	-0.249694409	-4.382344439	0.000036261567	0.0023913485
ENSMUST00000197730.1	Ppp1cc-210	ENSMUSG00000004455.16	Ppp1cc	0.355981570	4.379859224	0.000036594616	0.0024089302
ENSMUST00000140438.1	Mrps25-203	ENSMUSG00000014551.8	Mrps25	-0.180757875	-4.379637118	0.000036624525	0.0024089302
ENSMUST00000020971.13	Rnf144a-201	ENSMUSG00000020642.13	Rnf144a	0.194966708	4.379438433	0.000036651299	0.0024089302
ENSMUST00000023189.14	Glyr1-201	ENSMUSG00000022536.14	Glyr1	0.109438576	4.378904442	0.000036723354	0.0024109662
ENSMUST00000046212.1	Slc16a1-201	ENSMUSG00000032902.1	Slc16a1	0.161303910	4.375890763	0.000037132583	0.0024340391
ENSMUST00000048642.14	Parl-201	ENSMUSG00000033918.16	Parl	0.095903601	4.375706573	0.000037157737	0.0024340391
ENSMUST00000161892.1	Smdt1-204	ENSMUSG00000022452.16	Smdt1	0.166006093	4.374586335	0.000037311077	0.0024386403
ENSMUST00000229696.1	Tfcp2-204	ENSMUSG00000009733.9	Tfcp2	-0.176653213	-4.374767441	0.000037286245	0.0024386403
ENSMUST00000113970.7	Kmt5b-204	ENSMUSG00000045098.19	Kmt5b	0.341971558	4.371830467	0.000037690915	0.0024607262
ENSMUST00000103180.3	Pex10-201	ENSMUSG00000029047.13	Pex10	-0.173718011	-4.369472271	0.000038018911	0.0024705803
ENSMUST00000202860.1	Gm43597-203	ENSMUSG00000107096.3	Gm43597	-0.376097162	-4.369542083	0.000038009162	0.0024705803
ENSMUST00000002048.7	Taco1-201	ENSMUSG00000001983.7	Taco1	-0.141319044	-4.369473258	0.000038018773	0.0024705803
ENSMUST00000184165.1	Entpd4-203	ENSMUSG00000095463.8	Entpd4	0.211956193	4.369233201	0.000038052317	0.0024705803
ENSMUST00000183906.1	Entpd4b-202	ENSMUSG00000022066.16	Entpd4b	0.211956193	4.369233201	0.000038052317	0.0024705803
ENSMUST00000028836.6	Bmp2-201	ENSMUSG00000027358.6	Bmp2	0.179816194	4.368778718	0.000038115900	0.0024719741
ENSMUST00000108278.8	Fbxo17-202	ENSMUSG00000030598.15	Fbxo17	-0.379240536	-4.367963831	0.000038230163	0.0024766478
ENSMUST00000022992.12	Tbc1d31-201	ENSMUSG00000022364.14	Tbc1d31	-0.191730922	-4.366732411	0.000038403460	0.0024851315
ENSMUST00000120267.8	Atg16l2-201	ENSMUSG00000047767.17	Atg16l2	-0.166915341	-4.365863687	0.000038526172	0.0024903267
ENSMUST00000102792.9	Patj-203	ENSMUSG00000061859.17	Patj	-0.207086674	-4.361962710	0.000039081898	0.0025180108
ENSMUST00000044306.12	Grm1-201	ENSMUSG00000019828.13	Grm1	-0.186867492	-4.362052355	0.000039069041	0.0025180108
ENSMUST00000219774.1	Gucd1-211	ENSMUSG00000033416.15	Gucd1	0.589624248	4.361953923	0.000039083159	0.0025180108
ENSMUST00000204484.2	Zfp862-ps-204	ENSMUSG00000107476.3	Zfp862-ps	-0.158300475	-4.358997789	0.000039509454	0.0025426846
ENSMUST00000098948.9	Smarca4-202	ENSMUSG00000032187.16	Smarca4	-0.132886427	-4.358543362	0.000039575383	0.0025441380
ENSMUST00000140281.1	Pole4-202	ENSMUSG00000030042.15	Pole4	-0.445010696	-4.357404117	0.000039741135	0.0025519983
ENSMUST00000020926.7	Lratd1-201	ENSMUSG00000020607.7	Lratd1	-0.177966623	-4.356719253	0.000039841101	0.0025533142
ENSMUST00000118623.1	Dpf2-202	ENSMUSG00000024826.15	Dpf2	-0.143890787	-4.356667723	0.000039848632	0.0025533142
ENSMUST00000230657.1	Rab14-212	ENSMUSG00000026878.17	Rab14	0.732931081	4.356117645	0.000039929115	0.0025556811
ENSMUST00000154145.1	Olfml3-202	ENSMUSG00000027848.12	Olfml3	-0.259888701	-4.354403907	0.000040180863	0.0025689928
ENSMUST00000020980.11	Rrm2-201	ENSMUSG00000020649.11	Rrm2	-0.138159319	-4.354071410	0.000040229884	0.0025693282
ENSMUST00000114583.7	Zfp777-202	ENSMUSG00000071477.10	Zfp777	0.226967203	4.352549040	0.000040455072	0.0025809017
ENSMUST00000093852.4	Zbtb16-201	ENSMUSG00000066687.5	Zbtb16	0.203060462	4.351843570	0.000040559838	0.0025847759
ENSMUST00000021514.9	Ppm1a-201	ENSMUSG00000021096.11	Ppm1a	-0.111337564	-4.351387458	0.000040627713	0.0025862932
ENSMUST00000107851.9	Clta-205	ENSMUSG00000028478.18	Clta	0.208992658	4.350802392	0.000040714938	0.0025890377
ENSMUST00000208698.1	Lysmd4-208	ENSMUSG00000043831.12	Lysmd4	0.349535667	4.350232884	0.000040800017	0.0025915224
ENSMUST00000093360.11	Tnpo2-201	ENSMUSG00000031691.14	Tnpo2	-0.082567342	-4.349950152	0.000040842319	0.0025915224
ENSMUST00000153585.1	Wsb1-207	ENSMUSG00000017677.11	Wsb1	-0.423540281	-4.349596368	0.000040895311	0.0025920826
ENSMUST00000186411.2	2600014E21Rik-201	ENSMUSG00000100303.3	2600014E21Rik	-0.142970755	-4.345834039	0.000041462984	0.0026238010
ENSMUST00000108817.4	H2aw-201	ENSMUSG00000078851.4	H2aw	-0.244737533	-4.345688207	0.000041485140	0.0026238010
ENSMUST00000076095.13	Pdgfa-202	ENSMUSG00000025856.15	Pdgfa	0.172647707	4.345100403	0.000041574561	0.0026266262
ENSMUST00000100301.10	Prkcg-201	ENSMUSG00000078816.9	Prkcg	0.224688338	4.344161714	0.000041717749	0.0026328385
ENSMUST00000115160.9	Tmem209-204	ENSMUSG00000029782.20	Tmem209	-0.143767524	-4.343600082	0.000041803648	0.0026354259
ENSMUST00000084677.3	Gm21093-201	ENSMUSG00000096256.2	Gm21093	-0.347620990	-4.343091787	0.000041881537	0.0026375033
ENSMUST00000162760.7	Arhgef4-207	ENSMUSG00000037509.21	Arhgef4	0.159112937	4.342584425	0.000041959423	0.0026383635
ENSMUST00000138089.1	Baz2b-208	ENSMUSG00000026987.16	Baz2b	0.374107916	4.342417354	0.000041985101	0.0026383635
ENSMUST00000108719.3	Llgl1-202	ENSMUSG00000020536.12	Llgl1	-0.107502823	-4.341863503	0.000042070334	0.0026408921
ENSMUST00000094340.3	Mkrn3-201	ENSMUSG00000070527.3	Mkrn3	0.120082314	4.341491952	0.000042127606	0.0026411821
ENSMUST00000211769.1	Glrx3-205	ENSMUSG00000031068.8	Glrx3	0.283452088	4.340958582	0.000042209953	0.0026411821
ENSMUST00000059018.13	Fbxo31-201	ENSMUSG00000052934.14	Fbxo31	0.092094394	4.341021851	0.000042200177	0.0026411821
