exon_gencodeID	chr	start	end	strand	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUSE00000255209.3	chr15	34,355,563	34,355,685	+	ENSMUSG00000022324.15	Matn2	-0.545081584	-3.836391754	0.0004298650	0.041502242
ENSMUSE00001273420.1	chr8	105,637,116	105,637,350	-	ENSMUSG00000098120.1	Gm5914	0.311199732	3.836202928	0.0004301066	0.041511786
ENSMUSE00000473583.2	chr7	29,997,750	29,997,876	+	ENSMUSG00000074221.12	Zfp568	-0.857521448	-3.835438654	0.0004310859	0.041537677
ENSMUSE00001079681.1	chr17	21,430,195	21,430,321	+	ENSMUSG00000023882.15	Zfp54	-0.924213379	-3.835597756	0.0004308819	0.041537677
ENSMUSE00000739145.1	chr17	6,121,195	6,121,884	+	ENSMUSG00000034377.10	Tulp4	0.362681354	3.833960997	0.0004329853	0.041637611
ENSMUSE00000331416.3	chr7	98,906,492	98,906,583	-	ENSMUSG00000035354.9	Uvrag	0.257264992	3.830488242	0.0004374813	0.041807282
ENSMUSE00001240678.1	chr11	110,494,295	110,494,346	+	ENSMUSG00000020623.11	Map2k6	0.273344257	3.830810705	0.0004370619	0.041807282
ENSMUSE00001421704.1	chr13	67,138,616	67,138,982	+	ENSMUSG00000057396.7	Zfp759	-0.461000224	-3.828124237	0.0004405676	0.041895706
ENSMUSE00000884896.1	chr17	31,652,502	31,652,568	-	ENSMUSG00000061613.13	U2af1	0.305999011	3.828201323	0.0004404667	0.041895706
ENSMUSE00001425382.1	chr13	67,484,141	67,484,212	-	ENSMUSG00000059839.9	Zfp874b	-0.716932208	-3.826426701	0.0004427969	0.042011525
ENSMUSE00001423604.1	chr13	67,484,141	67,484,214	-	ENSMUSG00000059839.9	Zfp874b	-0.716932208	-3.826426701	0.0004427969	0.042011525
ENSMUSE00000346242.2	chr1	192,897,210	192,897,620	-	ENSMUSG00000016200.14	Syt14	-0.253647715	-3.824109499	0.0004458575	0.042130167
ENSMUSE00000329509.1	chr2	75,866,747	75,866,872	+	ENSMUSG00000042410.16	Agps	-0.278580904	-3.824273205	0.0004456406	0.042130167
ENSMUSE00000341080.3	chr13	54,528,304	54,528,536	+	ENSMUSG00000043183.18	Simc1	-0.355184063	-3.823805851	0.0004462600	0.042130167
ENSMUSE00001353284.1	chr5	29,364,921	29,365,815	-	ENSMUSG00000010721.15	Lmbr1	0.422660117	3.822020356	0.0004486344	0.042281443
ENSMUSE00000940123.1	chr8	121,997,040	121,997,181	+	ENSMUSG00000025316.16	Banp	0.346736151	3.821842476	0.0004488716	0.042281443
ENSMUSE00000390764.2	chr12	40,037,263	40,037,367	-	ENSMUSG00000047446.18	Arl4a	-0.286115725	-3.821536519	0.0004492799	0.042281443
ENSMUSE00000655193.1	chr12	40,037,263	40,037,376	-	ENSMUSG00000047446.18	Arl4a	-0.286115725	-3.821536519	0.0004492799	0.042281443
ENSMUSE00001281615.1	chr5	33,654,713	33,654,872	-	ENSMUSG00000019295.8	Tmem129	-0.295692864	-3.820753818	0.0004503260	0.042339089
ENSMUSE00000447863.4	chr7	144,577,318	144,580,860	-	ENSMUSG00000031077.7	Fadd	-0.272963185	-3.819310464	0.0004522613	0.042451164
ENSMUSE00001255383.1	chrX	75,422,779	75,422,898	+	ENSMUSG00000031201.17	Brcc3	0.264696182	3.819564569	0.0004519200	0.042451164
ENSMUSE00001300498.1	chr1	45,818,170	45,818,264	+	ENSMUSG00000025995.16	Wdr75	-0.272812223	-3.818442223	0.0004534294	0.042453001
ENSMUSE00000793641.1	chr10	117,683,278	117,687,352	+	ENSMUSG00000020183.11	Cpm	-0.340403569	-3.818437749	0.0004534354	0.042453001
ENSMUSE00001414091.1	chr13	64,163,237	64,163,618	+	ENSMUSG00000021476.9	Habp4	0.535124895	3.818194275	0.0004537635	0.042470044
ENSMUSE00000569871.1	chr13	91,887,632	91,887,711	-	ENSMUSG00000021708.17	Rasgrf2	-0.345912038	-3.817773191	0.0004543314	0.042482182
ENSMUSE00001418054.1	chr12	35,085,939	35,086,028	+	ENSMUSG00000020590.16	Snx13	-0.289986934	-3.817266802	0.0004550154	0.042491480
ENSMUSE00001057709.1	chrX	75,435,465	75,435,475	+	ENSMUSG00000031201.17	Brcc3	0.276076331	3.816828197	0.0004556085	0.042519564
ENSMUSE00001342723.1	chr1	192,898,851	192,898,907	-	ENSMUSG00000016200.14	Syt14	-0.799903514	-3.815170845	0.0004578567	0.042606314
ENSMUSE00000736885.1	chr12	40,037,263	40,037,429	-	ENSMUSG00000047446.18	Arl4a	-0.286026603	-3.815180522	0.0004578436	0.042606314
ENSMUSE00001291913.1	chr19	37,287,113	37,287,233	-	ENSMUSG00000056999.15	Ide	-0.490880289	-3.814769897	0.0004584022	0.042643430
ENSMUSE00000779961.1	chr2	5,034,968	5,035,903	-	ENSMUSG00000026672.11	Optn	-0.291679358	-3.813579949	0.0004600248	0.042753347
ENSMUSE00001236253.1	chr8	111,355,400	111,355,506	-	ENSMUSG00000033579.16	Fa2h	-1.395640672	-3.812985447	0.0004608376	0.042775479
ENSMUSE00000437955.3	chr1	10,113,603	10,113,707	+	ENSMUSG00000056763.16	Cspp1	0.400506553	3.812794923	0.0004610984	0.042784748
ENSMUSE00000579992.1	chr11	51,270,537	51,270,595	+	ENSMUSG00000020385.16	Clk4	0.315060422	3.811198105	0.0004632895	0.042919585
ENSMUSE00001220594.1	chr12	84,307,776	84,307,897	+	ENSMUSG00000072946.12	Ptgr2	-0.304299011	-3.811218448	0.0004632615	0.042919585
ENSMUSE00000212580.2	chr8	92,846,081	92,846,240	+	ENSMUSG00000031740.8	Mmp2	-0.466083977	-3.810606323	0.0004641041	0.042967673
ENSMUSE00000667502.1	chr4	141,916,393	141,916,552	-	ENSMUSG00000051435.11	Fhad1	-0.730174413	-3.806788373	0.0004693929	0.043237074
ENSMUSE00000788382.1	chr13	54,528,937	54,529,223	+	ENSMUSG00000043183.18	Simc1	-0.328592687	-3.805990096	0.0004705060	0.043298465
ENSMUSE00000807488.1	chr5	123,243,304	123,245,268	+	ENSMUSG00000029440.15	Psmd9	0.539452371	3.805806556	0.0004707623	0.043308345
ENSMUSE00001284841.1	chr9	103,219,223	103,219,255	-	ENSMUSG00000032554.15	Trf	-0.382140614	-3.805370011	0.0004713724	0.043333132
ENSMUSE00000588166.1	chr11	71,024,550	71,024,711	+	ENSMUSG00000040599.13	Mis12	-0.312018304	-3.805237353	0.0004715580	0.043333132
ENSMUSE00000593238.2	chr1	169,933,642	169,934,653	+	ENSMUSG00000070532.5	Ccdc190	-0.355753556	-3.804497875	0.0004725937	0.043345971
ENSMUSE00000948520.1	chr1	169,932,992	169,933,115	+	ENSMUSG00000070532.5	Ccdc190	-0.499190072	-3.804623563	0.0004724175	0.043345971
ENSMUSE00000615246.1	chr14	59,412,712	59,412,811	-	ENSMUSG00000071350.12	Setdb2	-0.541266021	-3.804724691	0.0004722758	0.043345971
ENSMUSE00000661133.3	chr2	180,669,213	180,669,586	-	ENSMUSG00000038914.15	Dido1	-0.297670888	-3.804271498	0.0004729112	0.043355161
ENSMUSE00001320350.1	chr7	73,544,042	73,546,865	-	ENSMUSG00000101970.8	Chaserr	0.291049851	3.802900990	0.0004748377	0.043463270
ENSMUSE00000682492.1	chr13	51,691,289	51,691,498	-	ENSMUSG00000021451.16	Sema4d	-0.257463316	-3.802617515	0.0004752371	0.043486143
ENSMUSE00000210909.3	chr8	31,166,710	31,166,759	-	ENSMUSG00000031578.5	Mak16	-0.274167832	-3.802174424	0.0004758621	0.043529635
ENSMUSE00001377093.1	chr8	31,916,272	31,918,357	-	ENSMUSG00000062991.9	Nrg1	0.347107702	3.797793415	0.0004820846	0.043905479
ENSMUSE00001463363.1	chr5	30,954,534	30,954,699	+	ENSMUSG00000006638.15	Abhd1	-0.917927460	-3.797400873	0.0004826459	0.043929088
ENSMUSE00000950204.2	chr1	169,933,642	169,934,413	+	ENSMUSG00000070532.5	Ccdc190	-0.359432758	-3.797266322	0.0004828385	0.043932864
ENSMUSE00001029276.1	chr4	12,143,410	12,143,459	+	ENSMUSG00000046667.14	Rbm12b1	0.836461123	3.796355686	0.0004841437	0.043982814
ENSMUSE00000370026.3	chr12	85,296,402	85,299,358	+	ENSMUSG00000045064.5	Zc2hc1c	-0.569923013	-3.795601677	0.0004852270	0.044026212
ENSMUSE00000274100.1	chr5	30,480,385	30,480,655	+	ENSMUSG00000029182.10	Fam166c	-0.733031241	-3.795095080	0.0004859561	0.044064873
ENSMUSE00000390869.8	chr1	186,087,731	186,088,768	-	ENSMUSG00000039246.8	Lyplal1	-0.258343856	-3.793279441	0.0004885781	0.044112204
ENSMUSE00000307895.1	chr11	121,246,926	121,247,055	+	ENSMUSG00000000056.7	Narf	0.250578312	3.792948932	0.0004890569	0.044112204
ENSMUSE00000337282.3	chr1	172,489,513	172,489,665	+	ENSMUSG00000037995.15	Igsf9	0.319707822	3.791867939	0.0004906260	0.044231329
ENSMUSE00001070325.1	chr13	67,136,718	67,136,844	+	ENSMUSG00000057396.7	Zfp759	-0.529409763	-3.791118300	0.0004917169	0.044254361
ENSMUSE00000121477.3	chr14	50,827,056	50,827,199	-	ENSMUSG00000006281.8	Tep1	-0.853713388	-3.791430826	0.0004912618	0.044254361
ENSMUSE00000943214.1	chr17	33,997,285	33,997,755	-	ENSMUSG00000061232.16	H2-K1	-0.345118081	-3.791026688	0.0004918504	0.044254361
ENSMUSE00001445074.1	chr16	58,675,242	58,677,215	+	ENSMUSG00000022742.6	Cpox	-0.262301244	-3.787521772	0.0004969836	0.044444398
ENSMUSE00001367550.1	chr6	148,831,452	148,833,112	+	ENSMUSG00000107909.1	2610017A05Rik	0.653539947	3.786678326	0.0004982267	0.044511310
ENSMUSE00000597534.2	chr2	121,542,301	121,543,404	+	ENSMUSG00000027242.14	Wdr76	-0.494053082	-3.786312061	0.0004987674	0.044532254
ENSMUSE00000929073.1	chr17	33,996,039	33,997,157	-	ENSMUSG00000061232.16	H2-K1	-0.395527566	-3.785617098	0.0004997949	0.044555596
ENSMUSE00000437950.3	chr1	10,116,018	10,116,084	+	ENSMUSG00000056763.16	Cspp1	0.436792070	3.784410424	0.0005015839	0.044673993
ENSMUSE00000914926.1	chr13	49,711,750	49,711,781	+	ENSMUSG00000037851.13	Iars	-0.378311431	-3.783871627	0.0005023847	0.044684689
ENSMUSE00000255203.1	chr15	34,378,655	34,378,777	+	ENSMUSG00000022324.15	Matn2	-0.483387008	-3.784124890	0.0005020081	0.044684689
ENSMUSE00001436439.1	chr17	23,770,235	23,770,332	-	ENSMUSG00000040097.16	Flywch1	0.295942504	3.782635533	0.0005042265	0.044785909
ENSMUSE00000844580.1	chr7	75,602,786	75,602,978	+	ENSMUSG00000066406.16	Akap13	0.781295849	3.780908227	0.0005068112	0.044905758
ENSMUSE00001381810.1	chr7	75,602,786	75,603,301	+	ENSMUSG00000066406.16	Akap13	0.781295849	3.780908227	0.0005068112	0.044905758
ENSMUSE00000670835.1	chr11	109,649,405	109,649,527	+	ENSMUSG00000020612.16	Prkar1a	-0.535274206	-3.781292043	0.0005062358	0.044905758
ENSMUSE00001384596.1	chr14	27,653,706	27,653,802	+	ENSMUSG00000040640.11	Erc2	0.475846315	3.781162547	0.0005064298	0.044905758
ENSMUSE00000129912.3	chr16	59,491,205	59,491,294	+	ENSMUSG00000022724.15	Riox2	-0.417117798	-3.780948489	0.0005067508	0.044905758
ENSMUSE00001433791.1	chr14	118,130,425	118,130,673	-	ENSMUSG00000022130.10	Tgds	-0.460439769	-3.779578049	0.0005088104	0.045001231
ENSMUSE00000938218.1	chr9	36,725,797	36,726,374	-	ENSMUSG00000032113.16	Chek1	-0.580373707	-3.778985101	0.0005097040	0.045039865
ENSMUSE00000593243.1	chr1	169,929,919	169,930,160	+	ENSMUSG00000070532.5	Ccdc190	-0.432671170	-3.776903142	0.0005128537	0.045121334
ENSMUSE00000498091.3	chr5	108,180,814	108,180,891	+	ENSMUSG00000056531.11	Ccdc18	1.341289135	3.776583688	0.0005133387	0.045121334
ENSMUSE00001003564.1	chr5	135,852,391	135,852,471	+	ENSMUSG00000039860.19	Srrm3	0.291021180	3.776010808	0.0005142094	0.045121334
ENSMUSE00000968720.1	chr8	25,555,469	25,555,774	+	ENSMUSG00000031565.18	Fgfr1	-0.259360383	-3.776018337	0.0005141980	0.045121334
ENSMUSE00000859179.1	chr10	11,149,427	11,149,586	+	ENSMUSG00000090112.8	Shprh	-0.570385809	-3.777570765	0.0005118416	0.045121334
ENSMUSE00000616311.2	chr10	11,149,430	11,149,586	+	ENSMUSG00000090112.8	Shprh	-0.570385809	-3.777570765	0.0005118416	0.045121334
ENSMUSE00000852694.1	chr10	11,149,473	11,149,586	+	ENSMUSG00000090112.8	Shprh	-0.570385809	-3.777570765	0.0005118416	0.045121334
ENSMUSE00000521651.1	chr12	17,546,146	17,546,281	+	ENSMUSG00000064427.1	Gm22748	1.206881787	3.777035707	0.0005126526	0.045121334
ENSMUSE00001216445.1	chr12	99,902,348	99,902,382	+	ENSMUSG00000021177.16	Tdp1	0.277398694	3.777825150	0.0005114565	0.045121334
ENSMUSE00001273668.1	chr13	54,529,154	54,529,223	+	ENSMUSG00000043183.18	Simc1	-0.331104682	-3.776414757	0.0005135953	0.045121334
ENSMUSE00000681355.4	chr13	67,484,141	67,484,225	-	ENSMUSG00000059839.9	Zfp874b	-0.645827902	-3.776842827	0.0005129452	0.045121334
ENSMUSE00001459488.1	chr17	31,652,202	31,652,568	-	ENSMUSG00000061613.13	U2af1	0.281627095	3.776472880	0.0005135070	0.045121334
ENSMUSE00000732301.1	chr18	50,042,982	50,043,085	-	ENSMUSG00000086600.8	C030005K06Rik	0.603428042	3.775508162	0.0005149746	0.045147610
ENSMUSE00000294035.1	chr2	118,545,082	118,545,245	-	ENSMUSG00000040093.16	Bmf	-0.516460330	-3.775202311	0.0005154408	0.045147644
ENSMUSE00000832545.1	chr2	118,545,082	118,545,316	-	ENSMUSG00000040093.16	Bmf	-0.516460330	-3.775202311	0.0005154408	0.045147644
ENSMUSE00000593242.1	chr1	169,932,995	169,933,115	+	ENSMUSG00000070532.5	Ccdc190	-0.493769657	-3.774907559	0.0005158904	0.045173419
ENSMUSE00000710493.1	chr8	25,555,508	25,555,774	+	ENSMUSG00000031565.18	Fgfr1	-0.259251034	-3.774639578	0.0005162995	0.045195633
ENSMUSE00000320722.3	chr13	65,069,644	65,069,741	-	ENSMUSG00000038212.16	Mfsd14b	-0.290321814	-3.774029728	0.0005172317	0.045246524
ENSMUSE00001335842.1	chr1	133,017,701	133,018,884	-	ENSMUSG00000054387.13	Mdm4	0.287751489	3.772429253	0.0005196858	0.045280791
ENSMUSE00000959932.1	chr1	169,929,929	169,930,160	+	ENSMUSG00000070532.5	Ccdc190	-0.431313958	-3.772492303	0.0005195889	0.045280791
ENSMUSE00001288294.1	chr2	5,034,154	5,034,303	-	ENSMUSG00000026672.11	Optn	-0.296280969	-3.772911507	0.0005189452	0.045280791
ENSMUSE00000747192.1	chr4	131,772,136	131,772,644	-	ENSMUSG00000028909.17	Ptpru	-0.267242583	-3.772817358	0.0005190897	0.045280791
ENSMUSE00001313493.1	chr10	80,344,833	80,344,941	-	ENSMUSG00000043822.18	Adamtsl5	-1.439239165	-3.772009821	0.0005203308	0.045280791
ENSMUSE00001282643.1	chr11	116,478,060	116,478,115	-	ENSMUSG00000015869.16	Prpsap1	0.254721510	3.773305188	0.0005183413	0.045280791
ENSMUSE00001253497.1	chr17	46,028,351	46,028,399	-	ENSMUSG00000023951.18	Vegfa	-0.292344431	-3.771069709	0.0005217794	0.045322609
ENSMUSE00000344513.8	chr6	135,137,522	135,138,063	-	ENSMUSG00000042770.8	Hebp1	-0.389613066	-3.769941072	0.0005235235	0.045377241
ENSMUSE00001428592.1	chr13	67,484,141	67,484,253	-	ENSMUSG00000059839.9	Zfp874b	-0.640906917	-3.769746774	0.0005238244	0.045389787
ENSMUSE00000141459.1	chr18	34,630,002	34,630,166	+	ENSMUSG00000003779.16	Kif20a	-0.364063092	-3.769295130	0.0005245243	0.045411959
ENSMUSE00000691652.1	chr6	125,010,392	125,010,440	+	ENSMUSG00000038346.18	Zfp384	0.273107666	3.768748055	0.0005253733	0.045456281
ENSMUSE00000121133.1	chr14	20,462,555	20,462,725	-	ENSMUSG00000021814.17	Anxa7	0.303058383	3.768776589	0.0005253290	0.045456281
ENSMUSE00001378687.1	chr7	61,943,901	61,945,241	-	ENSMUSG00000109321.1	A330076H08Rik	0.398896908	3.767039447	0.0005280335	0.045572318
ENSMUSE00000966164.1	chr5	137,210,266	137,210,318	-	ENSMUSG00000094840.5	Muc3a	-1.245479232	-3.766865461	0.0005283051	0.045574350
ENSMUSE00001434925.1	chr14	50,827,090	50,827,199	-	ENSMUSG00000006281.8	Tep1	-0.916055670	-3.766745001	0.0005284933	0.045577059
ENSMUSE00000375664.9	chr2	19,394,251	19,394,976	+	ENSMUSG00000023094.14	Msrb2	-0.281077019	-3.766638019	0.0005286604	0.045577957
ENSMUSE00000248904.1	chr3	96,559,938	96,560,094	+	ENSMUSG00000038393.14	Txnip	0.661752107	3.765061201	0.0005311298	0.045738957
ENSMUSE00001329598.1	chr1	87,853,347	87,853,858	-	ENSMUSG00000101942.1	Gm19582	-1.018681334	-3.764021534	0.0005327641	0.045806263
ENSMUSE00000804655.2	chr4	154,023,688	154,025,912	-	ENSMUSG00000078350.11	Smim1	-0.761437264	-3.764037446	0.0005327390	0.045806263
ENSMUSE00000147588.1	chr19	47,042,766	47,042,793	-	ENSMUSG00000025050.8	Pcgf6	0.429491921	3.764005016	0.0005327901	0.045806263
ENSMUSE00000774105.1	chr12	103,434,211	103,434,350	+	ENSMUSG00000064215.13	Ifi27	-0.423250428	-3.762991026	0.0005343888	0.045827263
ENSMUSE00000845616.1	chr12	103,434,212	103,434,350	+	ENSMUSG00000064215.13	Ifi27	-0.423250428	-3.762991026	0.0005343888	0.045827263
ENSMUSE00000115592.6	chr12	103,434,245	103,434,350	+	ENSMUSG00000064215.13	Ifi27	-0.423250428	-3.762991026	0.0005343888	0.045827263
ENSMUSE00000749117.1	chr12	103,434,259	103,434,350	+	ENSMUSG00000064215.13	Ifi27	-0.423250428	-3.762991026	0.0005343888	0.045827263
ENSMUSE00001423817.1	chr13	56,632,050	56,632,543	+	ENSMUSG00000035493.10	Tgfbi	-0.851039011	-3.762734146	0.0005347945	0.045848537
ENSMUSE00000682442.1	chr2	144,279,481	144,280,516	+	ENSMUSG00000027424.11	Mgme1	-0.277095387	-3.761318348	0.0005370360	0.045962017
ENSMUSE00000298971.2	chr3	86,106,970	86,107,038	+	ENSMUSG00000028082.14	Sh3d19	-0.358922102	-3.759859843	0.0005393547	0.046031001
ENSMUSE00001254619.1	chr4	141,916,289	141,916,552	-	ENSMUSG00000051435.11	Fhad1	-0.733280995	-3.759739653	0.0005395462	0.046031001
ENSMUSE00001206606.1	chr7	27,345,173	27,345,328	-	ENSMUSG00000089832.8	Shkbp1	0.289852952	3.757952608	0.0005424013	0.046131158
ENSMUSE00000245101.3	chr13	56,632,050	56,632,186	+	ENSMUSG00000035493.10	Tgfbi	-0.847388927	-3.756991083	0.0005439436	0.046156637
ENSMUSE00001428564.1	chr13	56,632,050	56,632,184	+	ENSMUSG00000035493.10	Tgfbi	-0.847388927	-3.756991083	0.0005439436	0.046156637
ENSMUSE00000826288.1	chr2	173,586,586	173,587,115	-	ENSMUSG00000055897.13	Ppp4r1l-ps	-0.306131729	-3.756430746	0.0005448443	0.046219581
ENSMUSE00001453467.1	chr17	29,493,407	29,493,898	+	ENSMUSG00000024014.8	Pim1	0.337879335	3.753554387	0.0005494906	0.046451125
ENSMUSE00000942236.1	chr17	33,999,047	33,999,474	-	ENSMUSG00000061232.16	H2-K1	-0.369514218	-3.752864172	0.0005506112	0.046523888
ENSMUSE00000835827.1	chr4	152,128,142	152,128,553	-	ENSMUSG00000028943.18	Espn	-1.174152840	-3.751656803	0.0005525768	0.046617154
ENSMUSE00000273337.3	chr14	78,935,183	78,935,291	+	ENSMUSG00000058997.8	Vwa8	-0.485889842	-3.751759071	0.0005524100	0.046617154
ENSMUSE00000175975.1	chr3	86,123,146	86,123,332	+	ENSMUSG00000028082.14	Sh3d19	-0.279767946	-3.750638915	0.0005542391	0.046689671
ENSMUSE00000306060.1	chr4	151,983,635	151,983,736	-	ENSMUSG00000039759.10	Thap3	-0.379037375	-3.750428607	0.0005545832	0.046692797
ENSMUSE00000618025.1	chr6	39,648,821	39,648,856	-	ENSMUSG00000002413.15	Braf	-0.588958396	-3.750400195	0.0005546297	0.046692797
ENSMUSE00000440706.1	chr1	133,018,777	133,018,884	-	ENSMUSG00000054387.13	Mdm4	0.284147604	3.747291330	0.0005597404	0.046881631
ENSMUSE00000635314.2	chr8	88,327,672	88,329,962	+	ENSMUSG00000031659.13	Adcy7	-0.317801805	-3.747472370	0.0005594415	0.046881631
ENSMUSE00001386498.1	chr8	88,327,672	88,329,961	+	ENSMUSG00000031659.13	Adcy7	-0.317801805	-3.747472370	0.0005594415	0.046881631
ENSMUSE00000619947.1	chr19	34,236,276	34,236,413	+	ENSMUSG00000024776.18	Stambpl1	-0.291005363	-3.747192616	0.0005599034	0.046881631
ENSMUSE00000467620.6	chr1	36,264,597	36,266,553	-	ENSMUSG00000047180.8	Neurl3	-0.508799821	-3.746259773	0.0005614462	0.046908305
ENSMUSE00000661693.1	chr2	122,150,873	122,151,151	+	ENSMUSG00000060802.8	B2m	-0.306749066	-3.745329817	0.0005629883	0.046964138
ENSMUSE00000697382.1	chrX	94,367,165	94,367,326	+	ENSMUSG00000079508.8	Apoo	-1.043386037	-3.742265913	0.0005680980	0.047135100
ENSMUSE00000838704.1	chr18	50,046,182	50,046,650	-	ENSMUSG00000086600.8	C030005K06Rik	0.631931803	3.742030610	0.0005684922	0.047152749
ENSMUSE00000193044.3	chr6	49,050,410	49,050,508	+	ENSMUSG00000029816.10	Gpnmb	0.801850841	3.741452238	0.0005694624	0.047174647
ENSMUSE00000520641.1	chr7	24,196,877	24,200,042	-	ENSMUSG00000087598.9	Zfp111	-0.274991295	-3.740842230	0.0005704875	0.047174647
ENSMUSE00001374508.1	chr7	27,959,135	27,960,630	-	ENSMUSG00000063047.9	Zfp780b	-0.282155895	-3.741757225	0.0005689506	0.047174647
ENSMUSE00001323437.1	chr7	59,969,577	59,970,543	-	ENSMUSG00000100826.6	Snhg14	0.304559651	3.741502843	0.0005693775	0.047174647
ENSMUSE00001281942.1	chr10	128,918,253	128,918,592	-	ENSMUSG00000025350.15	Rdh5	-0.944519670	-3.740856429	0.0005704636	0.047174647
ENSMUSE00000243696.4	chr11	118,392,751	118,394,122	-	ENSMUSG00000033880.11	Lgals3bp	-0.517149925	-3.740981569	0.0005702532	0.047174647
ENSMUSE00001082158.1	chr13	67,137,310	67,137,405	+	ENSMUSG00000057396.7	Zfp759	-0.546887857	-3.741582422	0.0005692439	0.047174647
ENSMUSE00000319143.1	chr5	96,694,900	96,695,147	+	ENSMUSG00000034687.8	Fras1	-0.835635512	-3.739598955	0.0005725821	0.047224420
ENSMUSE00000927962.1	chr10	89,667,425	89,669,802	-	ENSMUSG00000069539.11	Scyl2	-0.257936997	-3.738957841	0.0005736651	0.047258305
ENSMUSE00001217110.1	chr7	45,235,407	45,235,643	-	ENSMUSG00000030798.15	Cd37	-0.967393774	-3.737259995	0.0005765428	0.047400981
ENSMUSE00001443576.1	chr16	13,826,883	13,826,935	+	ENSMUSG00000022681.15	Ntan1	0.256524067	3.736879263	0.0005771901	0.047400981
ENSMUSE00001380315.1	chr11	42,153,389	42,153,416	-	ENSMUSG00000010803.13	Gabra1	-0.359488773	-3.736265866	0.0005782343	0.047459930
ENSMUSE00001417084.1	chr12	111,430,669	111,431,159	+	ENSMUSG00000021280.9	Exoc3l4	-0.635001841	-3.735798247	0.0005790316	0.047470877
ENSMUSE00001337957.1	chr1	169,676,827	169,676,937	+	ENSMUSG00000026678.10	Rgs5	-0.274542069	-3.734327144	0.0005815467	0.047530572
ENSMUSE00001344613.1	chr7	79,510,362	79,511,400	+	ENSMUSG00000102995.1	A330074H02Rik	0.479375743	3.734361534	0.0005814878	0.047530572
ENSMUSE00001295897.1	chr9	110,893,987	110,894,160	+	ENSMUSG00000044037.15	Als2cl	-0.756879971	-3.733554508	0.0005828719	0.047612118
ENSMUSE00001427156.1	chr14	25,460,936	25,462,387	+	ENSMUSG00000114709.1	Gm47920	0.822362552	3.732224126	0.0005851605	0.047688813
ENSMUSE00001241445.1	chr2	167,443,449	167,443,532	+	ENSMUSG00000039463.14	Slc9a8	-0.366875379	-3.729355045	0.0005901257	0.047895214
ENSMUSE00001418065.1	chr4	62,208,329	62,208,361	-	ENSMUSG00000028389.12	Zfp37	-0.417186952	-3.728741524	0.0005911927	0.047938683
ENSMUSE00000933158.1	chr17	33,996,827	33,997,157	-	ENSMUSG00000061232.16	H2-K1	-0.420150278	-3.728816515	0.0005910622	0.047938683
ENSMUSE00000476606.1	chrX	6,929,867	6,929,974	+	ENSMUSG00000062393.13	Dgkk	-0.601920854	-3.728668008	0.0005913207	0.047938683
ENSMUSE00001363509.1	chr5	73,034,946	73,035,042	-	ENSMUSG00000070733.13	Fryl	-0.292695598	-3.726041477	0.0005959107	0.048162796
ENSMUSE00000648931.1	chr15	65,848,148	65,848,309	+	ENSMUSG00000015002.18	Efr3a	-0.298610497	-3.725370032	0.0005970896	0.048191412
ENSMUSE00000661694.1	chr2	122,147,686	122,147,804	+	ENSMUSG00000060802.8	B2m	-0.323307950	-3.723887255	0.0005997010	0.048316134
ENSMUSE00001288023.1	chr6	120,381,535	120,381,669	+	ENSMUSG00000030180.15	Kdm5a	-0.330688602	-3.723832322	0.0005997980	0.048316134
ENSMUSE00000731398.1	chr2	156,067,937	156,068,050	+	ENSMUSG00000038180.11	Spag4	-0.485119789	-3.721934280	0.0006031573	0.048341340
ENSMUSE00001349953.1	chr3	119,760,549	119,760,731	-	ENSMUSG00000028134.11	Ptbp2	0.850891120	3.722446911	0.0006022482	0.048341340
ENSMUSE00001353187.1	chr3	119,760,554	119,760,731	-	ENSMUSG00000028134.11	Ptbp2	0.850891120	3.722446911	0.0006022482	0.048341340
ENSMUSE00001350668.1	chr3	119,760,556	119,760,731	-	ENSMUSG00000028134.11	Ptbp2	0.850891120	3.722446911	0.0006022482	0.048341340
ENSMUSE00000809000.1	chr4	44,931,036	44,931,362	+	ENSMUSG00000035649.17	Zcchc7	0.250006615	3.722685119	0.0006018262	0.048341340
ENSMUSE00000832495.1	chr4	126,404,205	126,404,294	-	ENSMUSG00000028842.15	Ago3	0.559959738	3.721781836	0.0006034279	0.048341340
ENSMUSE00001389177.1	chr7	142,614,093	142,620,804	+	ENSMUSG00000110125.1	Gm33148	-0.502983788	-3.722145048	0.0006027834	0.048341340
ENSMUSE00001341114.1	chr1	186,088,533	186,088,768	-	ENSMUSG00000039246.8	Lyplal1	-0.369256894	-3.720600288	0.0006055292	0.048396836
ENSMUSE00001457000.1	chr19	5,652,539	5,652,566	-	ENSMUSG00000056917.13	Sipa1	-0.297406359	-3.720307710	0.0006060506	0.048417449
ENSMUSE00000822204.1	chr11	119,343,425	119,346,837	-	ENSMUSG00000005043.13	Sgsh	-0.283795814	-3.719108998	0.0006081914	0.048508520
ENSMUSE00001443203.1	chr15	82,373,111	82,373,446	-	ENSMUSG00000061740.8	Cyp2d22	-0.696126506	-3.719170213	0.0006080819	0.048508520
ENSMUSE00000967289.1	chr11	42,153,334	42,153,416	-	ENSMUSG00000010803.13	Gabra1	-0.323499428	-3.717855958	0.0006104370	0.048607638
